function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,140,1.000,26.915,14977536.000,nan,2,0,6857706,nmap,0,1.000,0.094,35846314.667,nan,1,0,0,eat-memory,0,1.000,0.105,41790805.333,nan,1,0,0,58.267,115.217,5890168832.000,5817146368.000,27.521,27.231,nan,nan,90,0
figlet,140,1.000,27.765,15134456.686,nan,1,0,6805017,nmap,0,1.000,0.102,33503134.476,nan,1,0,0,eat-memory,0,1.000,0.088,41946414.324,nan,1,0,0,59.933,124.883,5728098304.000,5724252672.000,26.877,26.862,nan,nan,70,0
figlet,140,1.000,30.178,15119360.000,nan,2,0,6851999,nmap,0,1.000,0.102,28553216.000,nan,1,0,0,eat-memory,0,1.000,0.090,41674410.667,nan,1,0,0,59.333,121.850,5732120576.000,5724636160.000,26.894,26.865,nan,nan,90,0
figlet,140,1.000,23.163,3600384.000,nan,2,0,6426618,nmap,0,1.000,0.093,28653226.667,nan,1,0,0,eat-memory,20,1.000,68.003,92686165.333,nan,2,0,1082775610,56.867,165.350,5720475648.000,5760369664.000,26.849,27.007,nan,nan,60,0
figlet,140,1.000,25.847,15011840.000,nan,2,0,6356153,nmap,0,1.000,0.093,28313941.333,nan,1,0,0,eat-memory,20,1.000,74.700,92182454.857,nan,1,0,1082534582,57.933,174.833,5722542080.000,5745642496.000,26.857,26.948,nan,nan,55,0
figlet,140,1.000,22.446,3852288.000,nan,2,0,6464536,nmap,0,1.000,0.101,28227242.667,nan,1,0,0,eat-memory,20,1.000,67.811,91290965.333,nan,2,0,1083586142,57.733,168.767,5711388672.000,5743943680.000,26.813,26.943,nan,nan,60,0
figlet,140,1.000,21.600,15146837.333,nan,1,0,7245820,nmap,0,1.000,0.081,28059989.333,nan,1,0,0,eat-memory,40,1.000,147.460,149447850.667,nan,1,0,1088970008,58.933,235.150,5684985856.000,5761685504.000,26.709,27.014,nan,nan,70,0
figlet,140,1.000,19.854,15009280.000,nan,2,0,7387669,nmap,0,1.000,0.089,28111530.667,nan,1,0,0,eat-memory,40,1.000,131.858,147818666.667,nan,2,0,1087388454,56.667,212.733,5674385408.000,5756262400.000,26.668,26.993,nan,nan,75,0
figlet,140,1.000,20.636,3809280.000,nan,2,0,7307231,nmap,0,1.000,0.083,27971584.000,nan,1,0,0,eat-memory,40,1.000,131.267,143989150.476,nan,2,0,1087559920,57.733,233.033,5702903808.000,5773334528.000,26.782,27.063,nan,nan,55,0
figlet,140,1.000,16.921,14993066.667,nan,2,0,9978470,nmap,0,1.000,0.080,28018005.333,nan,1,0,0,eat-memory,60,1.000,200.034,206890496.000,nan,2,0,1154965771,59.200,275.933,5684576256.000,5801638912.000,26.710,27.175,nan,nan,75,0
figlet,140,1.000,17.469,3952640.000,nan,1,0,9576519,nmap,0,1.000,0.090,28007789.714,nan,1,0,0,eat-memory,60,1.000,216.528,207801514.667,nan,1,0,1118257207,59.400,294.083,5712011264.000,5830731264.000,26.818,27.290,nan,nan,70,0
figlet,140,1.000,17.409,3871436.800,nan,2,0,9901638,nmap,0,1.000,0.077,28024320.000,nan,1,0,0,eat-memory,60,1.000,197.654,3981312.000,nan,2,0,1137791794,60.333,275.017,5733466112.000,5851588096.000,26.909,27.376,nan,nan,45,0
figlet,140,1.000,18.253,4469760.000,nan,2,0,10969273,nmap,0,1.000,0.066,27926528.000,nan,1,0,0,eat-memory,80,0.490,276.407,3219456.000,nan,2,1,7244191071,59.667,377.320,5722759168.000,5952183500.800,26.863,27.774,nan,nan,55,1
figlet,140,1.000,17.833,3534848.000,nan,2,0,10785621,nmap,0,1.000,0.072,27970082.133,nan,1,0,0,eat-memory,80,0.479,271.916,3735552.000,nan,2,1,7086445689,57.933,355.907,5853337600.000,6017000652.800,27.385,28.035,nan,nan,50,1
figlet,140,1.000,17.233,3960832.000,nan,2,0,10956227,nmap,0,1.000,0.078,27925026.133,nan,1,0,0,eat-memory,80,0.518,280.061,3747840.000,nan,2,1,6701048212,60.667,378.320,5882421248.000,6049261158.400,27.503,28.165,nan,nan,45,1
figlet,140,1.000,22.862,3780608.000,nan,2,0,6306383,nmap,20,1.000,86.364,33551018.667,nan,2,0,106948903,eat-memory,0,1.000,0.084,81383424.000,nan,1,0,0,60.067,187.967,5899927552.000,5868502528.000,27.573,27.449,nan,nan,50,0
figlet,140,1.000,22.126,15077205.333,nan,2,0,6250947,nmap,20,1.000,82.385,32233130.667,nan,2,0,106877396,eat-memory,0,1.000,0.087,56426496.000,nan,1,0,0,56.933,176.633,5747062784.000,5735892480.000,26.961,26.917,nan,nan,75,0
figlet,140,1.000,24.085,3584000.000,nan,1,0,6081168,nmap,20,1.000,88.689,3600384.000,nan,1,0,98310252,eat-memory,0,1.000,0.979,45771093.333,nan,1,0,0,60.667,189.067,5741160448.000,5727812096.000,26.940,26.888,nan,nan,55,0
figlet,140,1.000,19.596,3743744.000,nan,2,0,7210600,nmap,20,1.000,84.561,32509781.333,nan,2,0,112507966,eat-memory,20,1.000,67.665,96394240.000,nan,1,0,1088090363,56.933,233.550,5746262016.000,5778086400.000,26.962,27.089,nan,nan,60,0
figlet,140,1.000,20.949,3788800.000,nan,2,0,8312171,nmap,20,1.000,93.147,3860480.000,nan,1,0,117413135,eat-memory,20,1.000,74.088,96214240.305,nan,1,0,1096260594,57.933,254.083,5708017664.000,5747513344.000,26.808,26.967,nan,nan,55,0
figlet,140,1.000,19.039,15082837.333,nan,2,0,7712261,nmap,20,1.000,83.009,3866624.000,nan,2,0,110860309,eat-memory,20,1.000,64.668,96592725.333,nan,2,0,1091668448,56.133,225.533,5717280768.000,5753090048.000,26.850,26.993,nan,nan,60,0
figlet,140,1.000,17.531,3715072.000,nan,1,0,12118101,nmap,20,1.000,95.821,3690496.000,nan,2,0,304412158,eat-memory,40,1.000,139.511,148186658.133,nan,1,0,1658942002,56.067,314.700,5647255552.000,5754915840.000,26.571,26.999,nan,nan,55,0
figlet,140,1.000,15.828,3751936.000,nan,2,0,10507303,nmap,20,1.000,81.547,4075520.000,nan,2,0,165377075,eat-memory,40,1.000,130.557,153367210.667,nan,2,0,1187510706,59.933,280.467,5715456000.000,5795656704.000,26.843,27.162,nan,nan,60,0
figlet,140,1.000,17.694,3690496.000,nan,2,0,11704311,nmap,20,1.000,91.119,3905536.000,nan,1,0,254382464,eat-memory,40,1.000,150.555,160403456.000,nan,1,0,1373892060,57.733,310.150,5725413376.000,5813392896.000,26.851,27.201,nan,nan,55,0
