function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,160,1.000,22.410,3917653.333,nan,2,0,6583105,env,160,1.000,15.659,13430784.000,nan,1,0,5195990,curl,60,1.000,36.605,3528362.667,nan,1,0,382935575,57.133,192.233,5945104384.000,5955161088.000,29.677,29.717,nan,nan,25,0
figlet,160,1.000,20.144,3482368.000,nan,2,0,6540777,env,160,1.000,13.995,13405696.000,nan,2,0,5250700,curl,60,1.000,33.955,47581013.333,nan,2,0,385548936,62.733,186.150,5890152448.000,5884938752.000,29.460,29.435,nan,nan,30,0
figlet,160,1.000,21.493,3686838.857,nan,1,0,6402178,env,160,1.000,13.149,3833819.429,nan,1,0,5233268,curl,60,1.000,35.026,3559531.276,nan,1,0,379224296,61.933,200.200,5898313728.000,5900389888.000,29.493,29.497,nan,nan,25,0
figlet,160,1.000,21.200,3994965.333,nan,2,0,7116461,env,160,1.000,15.281,13403648.000,nan,1,0,5797940,curl,80,1.000,46.885,51449685.333,nan,1,0,383548257,61.600,207.650,5921738752.000,5920684544.000,29.588,29.580,nan,nan,30,0
figlet,160,1.000,20.188,3950080.000,nan,2,0,7284295,env,160,1.000,14.278,3726336.000,nan,2,0,5831175,curl,80,1.000,43.785,4048759.467,nan,2,0,386381529,62.933,199.467,5923020800.000,5921176064.000,29.595,29.583,nan,nan,30,0
figlet,160,1.000,19.465,3884509.867,nan,1,0,6784016,env,160,1.000,14.304,13363872.914,nan,1,0,5665137,curl,80,1.000,43.686,50556586.667,nan,1,0,380468577,66.133,212.317,5920819200.000,5918778880.000,29.587,29.575,nan,nan,25,0
figlet,160,1.000,20.577,3804467.200,nan,1,0,7828289,env,160,1.000,14.939,13328896.000,nan,1,0,6111756,curl,100,1.000,56.805,3894852.267,nan,1,0,381999333,62.333,221.467,5924700160.000,5926504448.000,29.603,29.606,nan,nan,30,0
figlet,160,1.000,19.630,4114773.333,nan,2,0,8282871,env,160,1.000,14.340,13319509.333,nan,2,0,6362475,curl,100,1.000,54.622,56850602.667,nan,2,0,385964207,60.933,215.283,5910910976.000,5912419328.000,29.549,29.551,nan,nan,30,0
figlet,160,1.000,17.684,3430997.333,nan,2,0,8111119,env,160,1.000,13.538,13398186.667,nan,2,0,6309179,curl,100,1.000,50.461,3752106.667,nan,2,0,386173827,64.733,205.933,5907802112.000,5908893184.000,29.537,29.538,nan,nan,30,0
figlet,160,1.000,21.837,5993642.667,nan,1,0,8555608,env,160,1.000,15.120,13301760.000,nan,1,0,6840837,curl,120,1.000,69.628,60626773.333,nan,1,0,392591171,60.000,240.617,5908566016.000,5929103360.000,29.543,29.625,nan,nan,25,0
figlet,160,1.000,20.142,3816789.333,nan,1,0,8623139,env,160,1.000,14.371,13561856.000,nan,2,0,7246946,curl,120,1.000,66.682,3878741.333,nan,1,0,391307068,64.867,233.750,5929263104.000,5934353408.000,29.626,29.642,nan,nan,30,0
figlet,160,1.000,19.560,3895637.333,nan,2,0,9074630,env,160,1.000,14.053,13454506.667,nan,2,0,7238619,curl,120,1.000,63.767,60066133.333,nan,2,0,393566649,63.867,227.533,5926830080.000,5936191488.000,29.617,29.650,nan,nan,30,0
figlet,160,1.000,20.379,3743163.733,nan,1,0,9305216,env,160,1.000,14.843,13289667.048,nan,1,0,7596782,curl,140,1.000,71.177,62176426.667,nan,1,0,395641212,64.067,262.583,5950412800.000,5957053952.000,29.711,29.733,nan,nan,25,0
figlet,160,1.000,19.992,3480576.000,nan,1,0,8668025,env,160,1.000,14.557,13314730.667,nan,1,0,7417603,curl,140,1.000,75.166,66285568.000,nan,1,0,394135991,67.267,246.933,5953804288.000,5965545984.000,29.726,29.768,nan,nan,30,0
figlet,160,1.000,19.292,3709952.000,nan,2,0,9152178,env,160,1.000,13.923,13508437.333,nan,1,0,7391609,curl,140,1.000,72.853,3954346.667,nan,2,0,396534533,65.067,240.033,5958873088.000,5973178880.000,29.746,29.799,nan,nan,30,0
figlet,160,1.000,19.240,3494229.333,nan,2,0,10449373,env,160,1.000,13.108,13597184.000,nan,2,0,8490499,curl,160,1.000,77.985,70577322.667,nan,2,0,408695383,63.467,243.200,5984921600.000,5998574080.000,29.852,29.901,nan,nan,30,0
figlet,160,1.000,19.525,3872051.200,nan,1,0,9676527,env,160,1.000,14.815,13255509.333,nan,1,0,8001760,curl,160,1.000,87.689,4011178.667,nan,1,0,400938475,66.667,267.933,6003277824.000,6015706112.000,29.930,29.977,nan,nan,25,0
figlet,160,1.000,20.043,3678890.667,nan,1,0,9943827,env,160,1.000,14.192,13264554.667,nan,2,0,8348937,curl,160,1.000,85.024,68908544.000,nan,1,0,403625188,63.533,259.167,5937274880.000,5948286464.000,29.665,29.704,nan,nan,30,0
figlet,160,1.000,18.449,3995136.000,nan,1,0,11618424,env,160,1.000,13.227,3839146.667,nan,2,0,9625661,curl,180,1.000,89.222,3652983.467,nan,2,0,422843444,65.867,261.300,5935706112.000,5954602496.000,29.658,29.729,nan,nan,30,0
figlet,160,1.000,20.959,3469828.876,nan,1,0,10889219,env,160,1.000,11.917,13411381.638,nan,1,0,9286607,curl,180,1.000,103.579,3842474.667,nan,1,0,416054135,63.133,287.350,5939202048.000,5952861184.000,29.672,29.722,nan,nan,25,0
figlet,160,1.000,20.205,3758250.667,nan,1,0,11734144,env,160,1.000,14.270,13353984.000,nan,1,0,10020960,curl,180,1.000,97.463,3905604.267,nan,1,0,419999901,62.600,277.700,5944860672.000,5958416896.000,29.695,29.745,nan,nan,30,0
figlet,160,1.000,18.655,3686912.000,nan,2,0,12898466,env,160,1.000,13.392,13415765.333,nan,1,0,10624317,curl,200,1.000,100.752,3856384.000,nan,1,0,473373238,65.867,278.317,5944512512.000,5967892480.000,29.694,29.783,nan,nan,30,0
figlet,160,1.000,17.814,3530703.238,nan,2,0,13265197,env,160,1.000,12.899,13282133.333,nan,2,0,10888204,curl,200,1.000,95.575,83091114.667,nan,2,0,483519280,63.333,265.383,5951580160.000,5975772160.000,29.724,29.816,nan,nan,30,0
figlet,160,1.000,19.867,3566080.000,nan,1,0,12467858,env,160,1.000,14.488,13270016.000,nan,1,0,10012118,curl,200,1.000,106.982,3621205.333,nan,1,0,446766563,65.000,292.533,5991831552.000,6013112832.000,29.887,29.968,nan,nan,25,0
figlet,160,1.000,23.470,3945813.333,nan,2,0,5686421,env,180,1.000,18.008,13393237.333,nan,1,0,4454823,curl,0,1.000,0.130,3822506.667,nan,1,0,0,64.667,150.917,5969209344.000,5955907072.000,29.794,29.740,nan,nan,30,0
figlet,160,1.000,23.106,3671040.000,nan,2,0,5675038,env,180,1.000,17.114,13310464.000,nan,2,0,4403204,curl,0,1.000,0.074,38555648.000,nan,1,0,0,60.733,144.167,5946181632.000,5930487296.000,29.700,29.635,nan,nan,30,0
figlet,160,1.000,23.143,15186056.533,nan,2,0,5727196,env,180,1.000,16.889,13250218.667,nan,2,0,4501950,curl,0,1.000,0.068,34885632.000,nan,1,0,0,63.200,143.617,5937301504.000,5931851264.000,29.665,29.643,nan,nan,30,0
figlet,160,1.000,22.651,3862016.000,nan,1,0,5700022,env,180,1.000,18.589,13235029.333,nan,1,0,4531161,curl,20,1.000,11.704,37673481.752,nan,1,0,391401849,61.667,168.300,5917503488.000,5912132096.000,29.589,29.565,nan,nan,25,0
figlet,160,1.000,22.789,3690666.667,nan,1,0,5973577,env,180,1.000,17.449,13420032.000,nan,2,0,4770327,curl,20,1.000,13.225,3872341.333,nan,2,0,381468497,63.267,165.950,5927618560.000,5918882816.000,29.632,29.594,nan,nan,30,0
figlet,160,1.000,21.890,3664896.000,nan,2,0,6072409,env,180,1.000,16.412,13292544.000,nan,2,0,4860815,curl,20,1.000,12.516,3575637.333,nan,2,0,378370134,62.733,159.850,5933547520.000,5922489856.000,29.659,29.611,nan,nan,30,0
figlet,160,1.000,22.577,3895125.333,nan,1,0,6198635,env,180,1.000,16.235,3432618.667,nan,1,0,4921330,curl,40,1.000,25.756,3631701.333,nan,1,0,378620917,61.000,182.883,5940436992.000,5930411008.000,29.687,29.643,nan,nan,25,0
figlet,160,1.000,21.403,4155136.000,nan,2,0,6369809,env,180,1.000,16.588,13246122.667,nan,1,0,5104096,curl,40,1.000,24.243,3892565.333,nan,1,0,391681560,61.133,177.717,5946329088.000,5939037696.000,29.712,29.679,nan,nan,30,0
figlet,160,1.000,20.652,3957930.667,nan,2,0,6473499,env,180,1.000,15.864,13155498.667,nan,2,0,5137765,curl,40,1.000,22.990,3725243.733,nan,2,0,385449655,62.800,173.533,5947551744.000,5937385472.000,29.718,29.673,nan,nan,30,0
figlet,160,1.000,20.008,3775283.200,nan,1,0,6498157,env,180,1.000,16.971,13218694.095,nan,1,0,5410194,curl,60,1.000,35.977,3621558.857,nan,1,0,378994054,61.933,199.283,5953808384.000,5952091136.000,29.743,29.732,nan,nan,25,0
figlet,160,1.000,22.124,3483050.667,nan,1,0,6890418,env,180,1.000,17.182,13302101.333,nan,1,0,5520256,curl,60,1.000,36.925,46075221.333,nan,2,0,381255337,63.533,197.317,5950441472.000,5949693440.000,29.731,29.724,nan,nan,30,0
figlet,160,1.000,20.566,3899050.667,nan,2,0,8224825,env,180,1.000,16.052,13099349.333,nan,1,0,6371494,curl,60,1.000,34.358,46081536.000,nan,2,0,386677067,59.200,190.900,5959215104.000,5955749376.000,29.767,29.737,nan,nan,30,0
figlet,160,1.000,21.843,4040021.333,nan,1,0,6902346,env,180,1.000,16.726,13295567.238,nan,1,0,5535118,curl,80,1.000,43.181,3992917.333,nan,1,0,381169929,54.933,213.850,5927835648.000,5944846848.000,29.600,29.667,nan,nan,55,0
figlet,160,1.000,21.461,3890517.333,nan,2,0,7156227,env,180,1.000,15.937,13069994.667,nan,1,0,5798960,curl,80,1.000,47.511,50627584.000,nan,1,0,384365107,59.067,206.417,5998241792.000,6013266432.000,29.892,29.947,nan,nan,30,0
figlet,160,1.000,19.570,3824469.333,nan,2,0,7188484,env,180,1.000,14.867,13215232.000,nan,2,0,5902301,curl,80,1.000,42.711,3705173.333,nan,2,0,385365203,64.867,199.700,6054602752.000,6057503744.000,30.118,30.125,nan,nan,30,0
figlet,160,1.000,22.102,3518771.200,nan,1,0,7458561,env,180,1.000,14.679,3961753.600,nan,1,0,6016924,curl,100,1.000,58.714,3964416.000,nan,1,0,386989159,61.933,230.650,6057316352.000,6061946368.000,30.129,30.143,nan,nan,25,0
figlet,160,1.000,20.458,3940352.000,nan,1,0,7803929,env,180,1.000,15.937,13257216.000,nan,1,0,6209281,curl,100,1.000,55.123,3626752.000,nan,1,0,384105917,64.267,219.483,6053683200.000,6062094848.000,30.114,30.144,nan,nan,30,0
figlet,160,1.000,19.046,3418794.667,nan,1,0,7660488,env,180,1.000,14.852,13418496.000,nan,2,0,6260446,curl,100,1.000,51.666,3735347.200,nan,1,0,386206217,67.133,213.417,6063642624.000,6069383168.000,30.153,30.176,nan,nan,30,0
figlet,160,1.000,21.839,3637794.133,nan,1,0,8069625,env,180,1.000,16.604,13275136.000,nan,1,0,6652201,curl,120,1.000,70.848,60280856.381,nan,1,0,384776117,62.333,241.600,6054815744.000,6057224704.000,30.121,30.126,nan,nan,25,0
figlet,160,1.000,20.081,3566592.000,nan,1,0,8265726,env,180,1.000,15.518,13462016.000,nan,1,0,6783049,curl,120,1.000,65.141,3639313.067,nan,2,0,383760341,61.933,232.883,6040354816.000,6050633728.000,30.063,30.101,nan,nan,30,0
figlet,160,1.000,19.225,15154176.000,nan,1,0,8577041,env,180,1.000,14.638,13546666.667,nan,2,0,6854641,curl,120,1.000,62.446,3470677.333,nan,2,0,386690716,60.600,221.950,6046158848.000,6046436352.000,30.087,30.084,nan,nan,30,0
figlet,160,1.000,17.269,3742346.971,nan,1,0,8925222,env,180,1.000,15.241,13351253.333,nan,1,0,7243775,curl,140,1.000,71.797,3910963.200,nan,1,0,394343446,61.467,259.583,6030422016.000,6039642112.000,30.028,30.060,nan,nan,25,0
figlet,160,1.000,20.531,3778048.000,nan,1,0,9189020,env,180,1.000,16.097,13166933.333,nan,1,0,7709919,curl,140,1.000,75.824,3960627.200,nan,1,0,395828411,61.333,251.533,6028877824.000,6035256832.000,30.022,30.043,nan,nan,30,0
figlet,160,1.000,19.522,3984213.333,nan,1,0,9272858,env,180,1.000,15.272,13378048.000,nan,1,0,7816998,curl,140,1.000,73.280,62995968.000,nan,2,0,396418684,63.733,242.833,5998563328.000,6017752064.000,29.902,29.977,nan,nan,30,0
figlet,160,1.000,18.454,3928405.333,nan,1,0,10257774,env,180,1.000,14.523,13190997.333,nan,2,0,8635876,curl,160,1.000,76.675,3677184.000,nan,2,0,404444737,64.400,245.217,6012362752.000,6025718272.000,29.956,30.006,nan,nan,30,0
figlet,160,1.000,18.589,3517440.000,nan,1,0,9629196,env,180,1.000,13.965,3452928.000,nan,1,0,7937893,curl,160,1.000,91.666,5084347.733,nan,1,0,399666173,64.000,270.500,6028584960.000,6053077504.000,30.027,30.123,nan,nan,25,0
figlet,160,1.000,20.128,3741781.333,nan,1,0,10841145,env,180,1.000,15.669,13357056.000,nan,1,0,8766595,curl,160,1.000,85.053,3530513.067,nan,1,0,407743706,65.067,262.217,6014658560.000,6031920128.000,29.970,30.035,nan,nan,30,0
figlet,160,1.000,18.371,3893998.933,nan,2,0,11366071,env,180,1.000,14.238,3817374.476,nan,2,0,9758400,curl,180,1.000,89.001,75667456.000,nan,1,0,426968223,63.667,262.133,6042025984.000,6056256512.000,30.079,30.132,nan,nan,30,0
figlet,160,1.000,18.732,3942721.829,nan,1,0,11244818,env,180,1.000,14.411,13604035.048,nan,1,0,9223279,curl,180,1.000,92.013,80816025.600,nan,1,0,415742229,62.000,287.650,6047664128.000,6057313280.000,30.103,30.137,nan,nan,25,0
figlet,160,1.000,20.065,4051456.000,nan,1,0,11135546,env,180,1.000,15.549,3668889.600,nan,1,0,9371878,curl,180,1.000,96.044,3603473.067,nan,1,0,417266147,63.933,276.489,6043299840.000,6065438208.000,30.087,30.171,nan,nan,30,0
figlet,160,1.000,18.567,3537578.667,nan,1,0,12513556,env,180,1.000,14.479,13586602.667,nan,1,0,10603334,curl,200,1.000,99.564,3957760.000,nan,1,0,460524619,63.867,276.667,6085169152.000,6103336960.000,30.251,30.318,nan,nan,30,0
figlet,160,1.000,17.783,3874150.400,nan,1,0,12144385,env,180,1.000,13.809,13526357.333,nan,1,0,10342949,curl,200,1.000,95.846,79664298.667,nan,1,0,458298581,61.600,263.717,6061058048.000,6080891392.000,30.154,30.229,nan,nan,30,0
figlet,160,1.000,18.535,3987763.200,nan,1,0,11997716,env,180,1.000,14.038,13596359.924,nan,1,0,9992948,curl,200,1.000,106.714,6999137.524,nan,1,0,446581306,64.267,293.903,6076602368.000,6096051200.000,30.221,30.297,nan,nan,25,0
figlet,160,1.000,23.595,3753045.333,nan,1,0,5712596,env,200,1.000,19.888,13377194.667,nan,1,0,4496664,curl,0,1.000,0.092,3399168.000,nan,1,0,0,61.533,152.867,6030358528.000,6009321984.000,30.035,29.948,nan,nan,30,0
figlet,160,1.000,22.680,3839488.000,nan,2,0,5675344,env,200,1.000,18.504,13339477.333,nan,2,0,4326015,curl,0,1.000,0.084,39566336.000,nan,1,0,0,60.867,146.833,5996093440.000,5990466560.000,29.897,29.874,nan,nan,30,0
figlet,160,1.000,21.721,3675989.333,nan,2,0,5500578,env,200,1.000,17.548,3864527.238,nan,2,0,4272806,curl,0,1.000,0.076,36057088.000,nan,1,0,0,59.133,141.617,5988347904.000,5978084864.000,29.868,29.824,nan,nan,30,0
figlet,160,1.000,22.923,4030976.000,nan,1,0,5754608,env,200,1.000,19.522,13423104.000,nan,1,0,4518039,curl,20,1.000,12.206,38772999.314,nan,1,0,383326510,60.000,169.333,5971109888.000,5970455040.000,29.800,29.795,nan,nan,25,0
figlet,160,1.000,22.660,3405653.333,nan,1,0,5977297,env,200,1.000,18.813,13350570.667,nan,1,0,4745900,curl,20,1.000,13.289,3839658.667,nan,2,0,377480458,62.467,168.200,5978548224.000,5977794560.000,29.833,29.827,nan,nan,30,0
figlet,160,1.000,21.328,3699968.000,nan,2,0,6129922,env,200,1.000,17.639,13547520.000,nan,2,0,4837266,curl,20,1.000,12.267,37441365.333,nan,2,0,379003913,65.267,164.617,6007402496.000,6001641984.000,29.951,29.924,nan,nan,30,0
figlet,160,1.000,18.316,3876864.000,nan,2,0,6264616,env,200,1.000,16.277,13417642.667,nan,2,0,4975367,curl,40,1.000,20.943,41839616.000,nan,2,0,378254786,62.533,168.687,6014406656.000,6008800256.000,29.979,29.952,nan,nan,30,0
figlet,160,1.000,22.382,5617834.667,nan,1,0,6210293,env,200,1.000,18.943,13672789.333,nan,1,0,4855694,curl,40,1.000,25.452,3493205.333,nan,1,0,376852649,58.600,183.533,6033879040.000,6036461568.000,30.059,30.070,nan,nan,25,0
figlet,160,1.000,20.955,4011008.000,nan,2,0,6247376,env,200,1.000,17.729,13482154.667,nan,2,0,4979543,curl,40,1.000,24.176,3764145.981,nan,1,0,382040073,63.400,178.150,5987981312.000,5982546432.000,29.879,29.853,nan,nan,30,0
figlet,160,1.000,19.523,3829657.600,nan,2,0,6765158,env,200,1.000,16.497,13524309.333,nan,2,0,5494759,curl,60,1.000,32.606,46129152.000,nan,2,0,381299062,66.200,188.117,5987162112.000,5986996224.000,29.876,29.871,nan,nan,30,0
figlet,160,1.000,22.301,3420245.333,nan,1,0,6428902,env,200,1.000,18.649,13492906.667,nan,1,0,5083627,curl,60,1.000,39.814,46758156.190,nan,1,0,382215581,65.067,202.417,6019444736.000,6017993728.000,30.005,29.995,nan,nan,25,0
figlet,160,1.000,20.638,3638784.000,nan,2,0,6359955,env,200,1.000,17.328,3665408.000,nan,1,0,5120051,curl,60,1.000,34.737,3540957.867,nan,1,0,381790171,61.067,191.850,6034513920.000,6037734400.000,30.065,30.074,nan,nan,30,0
figlet,160,1.000,19.287,3937109.333,nan,2,0,6976474,env,200,1.000,16.124,3844522.667,nan,2,0,5554614,curl,80,1.000,42.263,50561877.333,nan,2,0,385443097,62.333,198.083,6056394752.000,6059025920.000,30.153,30.160,nan,nan,30,0
figlet,160,1.000,18.578,3811459.657,nan,1,0,7057698,env,200,1.000,17.394,13508686.019,nan,1,0,5683784,curl,80,1.000,47.644,51252838.400,nan,1,0,383806062,64.267,223.517,6063546368.000,6060994048.000,30.183,30.169,nan,nan,25,0
figlet,160,1.000,21.625,3709952.000,nan,1,0,7375752,env,200,1.000,18.521,3883520.000,nan,1,0,5917782,curl,80,1.000,47.021,3412992.000,nan,1,0,382944083,63.400,218.583,6030608384.000,6033358848.000,30.053,30.061,nan,nan,30,0
figlet,160,1.000,19.726,3585536.000,nan,2,0,7738445,env,200,1.000,16.827,13597184.000,nan,1,0,6593749,curl,100,1.000,54.771,3985749.333,nan,1,0,385778805,62.867,220.933,6038595584.000,6048572416.000,30.087,30.110,nan,nan,30,0
figlet,160,1.000,19.002,3791932.952,nan,2,0,8007736,env,200,1.000,16.047,13459456.000,nan,2,0,6147003,curl,100,1.000,51.174,56327850.667,nan,2,0,386269995,66.067,212.500,6048491520.000,6051639296.000,30.092,30.101,nan,nan,30,0
figlet,160,1.000,21.881,3864064.000,nan,1,0,7759680,env,200,1.000,16.488,3644160.000,nan,1,0,6341842,curl,100,1.000,53.082,54746872.686,nan,1,0,388140001,61.600,233.900,6063011840.000,6073454080.000,30.150,30.188,nan,nan,25,0
figlet,160,1.000,20.159,3741013.333,nan,1,0,8343510,env,200,1.000,17.432,13634048.000,nan,1,0,7098648,curl,120,1.000,66.059,3808426.667,nan,1,0,390328446,63.200,237.317,6084892672.000,6089340416.000,30.238,30.252,nan,nan,30,0
figlet,160,1.000,19.551,3629004.800,nan,2,0,9198329,env,200,1.000,16.272,13564757.333,nan,2,0,7488228,curl,120,1.000,62.851,3958681.600,nan,1,0,394304042,63.200,231.133,6087878656.000,6089728000.000,30.251,30.254,nan,nan,30,0
figlet,160,1.000,19.953,3495168.000,nan,2,0,8680395,env,200,1.000,16.471,13647769.600,nan,2,0,7272530,curl,120,1.000,61.805,3718826.667,nan,2,0,391910634,63.200,219.900,6073448448.000,6078324224.000,30.196,30.211,nan,nan,30,0
figlet,160,1.000,20.855,3648682.667,nan,1,0,9497616,env,200,1.000,17.962,13571072.000,nan,1,0,7701640,curl,140,1.000,78.909,3939840.000,nan,1,0,397168725,61.133,256.183,6074546176.000,6107062272.000,30.201,30.330,nan,nan,25,0
figlet,160,1.000,20.209,3531434.667,nan,1,0,10162478,env,200,1.000,16.903,13582506.667,nan,2,0,8584112,curl,140,1.000,75.888,65915733.333,nan,1,0,401553587,61.400,249.550,6091016192.000,6096904704.000,30.267,30.286,nan,nan,30,0
figlet,160,1.000,18.649,3967146.667,nan,2,0,9822922,env,200,1.000,15.958,13571754.667,nan,2,0,7890699,curl,140,1.000,69.410,3878058.667,nan,2,0,398666340,63.667,239.467,6100666368.000,6108033536.000,30.306,30.332,nan,nan,30,0
figlet,160,1.000,19.527,3853984.914,nan,1,0,10674664,env,200,1.000,17.683,13531184.762,nan,1,0,8920845,curl,160,1.000,95.547,70253397.333,nan,1,0,405937735,64.667,278.000,6124019712.000,6131729920.000,30.401,30.422,nan,nan,25,0
figlet,160,1.000,20.369,3883349.333,nan,1,0,10346547,env,200,1.000,16.844,13577045.333,nan,1,0,8954663,curl,160,1.000,86.393,4222890.667,nan,1,0,408744551,61.267,266.250,6114713600.000,6127833088.000,30.352,30.400,nan,nan,30,0
figlet,160,1.000,18.870,3868501.333,nan,2,0,10649735,env,200,1.000,16.368,13425664.000,nan,1,0,8822328,curl,160,1.000,82.523,3665664.000,nan,1,0,407223453,62.933,255.555,6121758720.000,6134417408.000,30.381,30.427,nan,nan,30,0
figlet,160,1.000,17.639,3867136.000,nan,2,0,11980191,env,200,1.000,14.812,13525333.333,nan,2,0,9805225,curl,180,1.000,91.081,3879185.067,nan,2,0,434647438,62.933,256.383,6116880384.000,6139254272.000,30.363,30.448,nan,nan,30,0
figlet,160,1.000,18.985,4145356.800,nan,1,0,11506688,env,200,1.000,17.314,13540352.000,nan,1,0,9697268,curl,180,1.000,99.395,3988943.238,nan,1,0,419229408,62.600,285.300,6137901056.000,6161479168.000,30.451,30.542,nan,nan,25,0
figlet,160,1.000,19.647,4168704.000,nan,1,0,13064214,env,200,1.000,16.725,13749589.333,nan,2,0,11172524,curl,180,1.000,95.329,76763818.667,nan,2,0,440868720,63.267,277.217,6117203968.000,6127825920.000,30.366,30.404,nan,nan,30,0
figlet,160,1.000,19.392,3928115.200,nan,1,0,14218208,env,200,1.000,16.811,13615616.000,nan,1,0,12780774,curl,200,1.000,105.171,3709747.200,nan,1,0,506073633,61.733,288.283,6091644928.000,6114776576.000,30.266,30.354,nan,nan,25,0
figlet,160,1.000,18.045,3902161.676,nan,1,0,13988588,env,200,1.000,15.122,13623978.667,nan,2,0,12847827,curl,200,1.000,97.118,3978325.333,nan,2,0,528224689,63.133,274.683,6092996608.000,6119531520.000,30.274,30.374,nan,nan,30,0
figlet,160,1.000,19.655,3453696.000,nan,1,0,13646813,env,200,1.000,17.018,13814784.000,nan,1,0,11583775,curl,200,1.000,107.418,3879850.667,nan,1,0,499539263,62.133,301.483,6078863360.000,6093352960.000,30.217,30.270,nan,nan,25,0
figlet,180,1.000,32.931,3569322.667,nan,1,0,6194752,env,0,1.000,0.115,13531136.000,nan,1,0,0,curl,0,1.000,0.121,4066986.667,nan,1,0,0,62.600,129.767,6073028608.000,6053445120.000,30.194,30.113,nan,nan,30,0
figlet,180,1.000,30.075,3757226.667,nan,2,0,6162820,env,0,1.000,0.070,13557930.667,nan,1,0,0,curl,0,1.000,0.071,41086976.000,nan,1,0,0,54.200,120.117,6043404288.000,6045547520.000,30.071,30.078,nan,nan,30,0
figlet,180,1.000,29.593,3962470.400,nan,2,0,6321913,env,0,1.000,0.076,12894208.000,nan,1,0,0,curl,0,1.000,0.075,38400000.000,nan,1,0,0,55.267,119.533,6043578368.000,6041284096.000,30.073,30.063,nan,nan,30,0
figlet,180,1.000,27.029,3745792.000,nan,2,0,5966804,env,0,1.000,0.068,12894208.000,nan,1,0,0,curl,20,1.000,15.218,41568870.400,nan,2,0,380504237,58.467,146.333,6039230464.000,6042034176.000,30.056,30.067,nan,nan,25,0
figlet,180,1.000,28.327,4114295.467,nan,2,0,6025846,env,0,1.000,0.073,11071488.000,nan,1,0,0,curl,20,1.000,14.676,39082154.667,nan,2,0,381857617,60.600,140.683,6044739584.000,6045322240.000,30.084,30.085,nan,nan,30,0
