function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,40,1.000,5.103,11110912.000,nan,2,0,9890565,curl,180,1.000,85.212,3649536.000,nan,2,0,405997040,eat-memory,20,1.000,66.594,97221973.333,nan,2,0,1138058391,59.067,257.133,5860972544.000,5924598784.000,29.391,29.643,nan,nan,60,0
figlet,40,1.000,5.717,11114496.000,nan,1,0,10426413,curl,180,1.000,97.332,75978922.667,nan,1,0,406415706,eat-memory,20,1.000,75.595,97187157.333,nan,1,0,1143833595,59.333,284.967,5817563136.000,5856862720.000,29.218,29.374,nan,nan,55,0
figlet,40,1.000,5.334,4067328.000,nan,2,0,13295618,curl,180,1.000,73.231,3891200.000,nan,2,0,4444757813,eat-memory,40,0.690,127.050,153545557.333,nan,2,1,5135344688,58.867,298.433,5793609728.000,5961695744.000,29.124,29.794,nan,nan,60,1
figlet,40,1.000,5.407,11149653.333,nan,2,0,13483580,curl,180,1.000,74.260,86122837.333,nan,2,0,5046963748,eat-memory,40,0.786,133.243,166838272.000,nan,2,1,4623857076,60.133,307.150,6074929152.000,6187135488.000,30.257,30.702,nan,nan,50,1
figlet,40,1.000,5.802,3190784.000,nan,2,0,12718626,curl,180,0.999,76.894,106913792.000,nan,3,0,5424631031,eat-memory,40,0.833,162.200,3493888.000,nan,2,1,4479557535,63.400,373.200,6189324288.000,6295256268.800,30.712,31.132,nan,nan,50,1
figlet,40,1.000,5.165,3506176.000,nan,2,0,7926553,curl,200,1.000,94.854,93509632.000,nan,2,0,386671398,eat-memory,0,1.000,0.084,3850240.000,nan,1,0,0,60.467,220.142,6174431232.000,6113490432.000,30.665,30.419,nan,nan,50,0
figlet,40,1.000,5.437,11068342.857,nan,1,0,7816880,curl,200,1.000,94.405,76989678.933,nan,1,0,387416492,eat-memory,0,1.000,0.403,50836411.733,nan,1,0,0,62.333,238.267,5914781696.000,5933843968.000,29.628,29.701,nan,nan,25,0
figlet,40,1.000,5.642,11234645.333,nan,1,0,7663653,curl,200,1.000,101.821,3942229.333,nan,1,0,385807228,eat-memory,0,1.000,0.081,46174208.000,nan,1,0,0,57.733,228.400,5898786816.000,5920993280.000,29.566,29.651,nan,nan,30,0
figlet,40,1.000,5.167,11066026.667,nan,2,0,10946945,curl,200,1.000,98.655,3749068.800,nan,2,0,475255493,eat-memory,20,1.000,70.390,99178154.667,nan,1,0,1176640795,61.133,281.950,5902956544.000,5970878464.000,29.584,29.851,nan,nan,30,0
figlet,40,1.000,4.847,11177710.933,nan,1,0,10601994,curl,200,1.000,95.824,87998829.714,nan,1,0,424887635,eat-memory,20,1.000,70.474,87666015.086,nan,1,0,1163271091,58.600,302.233,5912295424.000,5975376896.000,29.614,29.864,nan,nan,55,0
figlet,40,1.000,5.356,3964928.000,nan,2,0,11019932,curl,200,1.000,100.004,82610005.333,nan,1,0,443852444,eat-memory,20,1.000,72.173,97669802.667,nan,1,0,1177103745,58.800,286.450,5900767232.000,5965500416.000,29.566,29.823,nan,nan,60,0
figlet,40,1.000,5.639,3446784.000,nan,2,0,12185538,curl,200,1.000,75.187,3682304.000,nan,3,0,8711036842,eat-memory,40,0.990,152.589,3952640.000,nan,3,0,3058205651,60.867,348.453,5922113536.000,6184888320.000,29.652,30.696,nan,nan,60,0
figlet,40,1.000,5.869,3776512.000,nan,2,0,13802681,curl,200,0.999,89.412,94453077.333,nan,3,0,7524995946,eat-memory,40,0.520,155.458,3936256.000,nan,2,1,6781915512,61.200,366.853,6257346560.000,6374270976.000,31.001,31.468,nan,nan,45,1
figlet,40,1.000,5.541,11071897.600,nan,2,0,13618251,curl,200,0.999,90.953,77758327.467,nan,3,0,5735914564,eat-memory,40,0.479,141.148,197158092.800,nan,2,1,7344955577,57.467,348.844,6319263744.000,6382855372.800,31.220,31.480,nan,nan,80,1
figlet,60,1.000,17.199,11388586.667,nan,2,0,8244052,curl,0,1.000,0.172,88289280.000,nan,1,0,0,eat-memory,0,1.000,0.127,50475349.333,nan,1,0,0,63.867,103.350,6218332160.000,6127464960.000,30.848,30.479,nan,nan,45,0
figlet,60,1.000,16.686,11194538.667,nan,2,0,8431238,curl,0,1.000,0.095,27508736.000,nan,1,0,0,eat-memory,0,1.000,0.104,50442240.000,nan,1,0,0,64.200,98.450,5846228992.000,5837831680.000,29.353,29.319,nan,nan,30,0
figlet,60,1.000,15.227,11245568.000,nan,2,0,8490494,curl,0,1.000,0.123,24574293.333,nan,1,0,0,eat-memory,0,1.000,0.238,40321024.000,nan,1,0,0,61.733,93.683,5794646016.000,5787639808.000,29.150,29.120,nan,nan,30,0
figlet,60,1.000,12.619,11164160.000,nan,2,0,8142181,curl,0,1.000,0.085,23783555.657,nan,1,0,0,eat-memory,20,1.000,65.942,94222336.000,nan,2,0,1081534427,61.785,146.976,5795551232.000,5830192128.000,29.153,29.289,nan,nan,30,0
figlet,60,1.000,13.680,11189077.333,nan,2,0,7947574,curl,0,1.000,0.091,23347200.000,nan,1,0,0,eat-memory,20,1.000,72.956,93992618.667,nan,2,0,1081333162,53.933,151.233,5772216320.000,5809428992.000,29.059,29.207,nan,nan,55,0
figlet,60,1.000,11.713,11068074.667,nan,2,0,7827957,curl,0,1.000,0.091,23341363.200,nan,1,0,0,eat-memory,20,1.000,74.198,3966976.000,nan,2,0,1080577181,62.733,147.833,5823815680.000,5856549888.000,29.271,29.398,nan,nan,30,0
figlet,60,1.000,11.336,3555328.000,nan,2,0,8015558,curl,0,1.000,0.096,23240704.000,nan,1,0,0,eat-memory,40,1.000,139.288,3420160.000,nan,2,0,1082259682,63.000,214.133,5836177408.000,5926023680.000,29.320,29.675,nan,nan,25,0
figlet,60,1.000,9.917,5071758.222,nan,2,0,8080787,curl,0,1.000,0.117,23168512.000,nan,1,0,0,eat-memory,40,1.000,126.555,2801664.000,nan,2,0,1081687261,60.800,198.883,5887338496.000,5966102528.000,29.524,29.835,nan,nan,45,0
figlet,60,1.000,11.562,11335168.000,nan,2,0,8009886,curl,0,1.000,0.090,23054336.000,nan,1,0,0,eat-memory,40,1.000,138.511,148324522.667,nan,2,0,1081381138,62.200,207.150,5917954048.000,5990226432.000,29.643,29.929,nan,nan,55,0
figlet,60,1.000,8.218,11049545.143,nan,2,0,9056266,curl,0,1.000,0.075,23008256.000,nan,1,0,0,eat-memory,60,1.000,191.311,180088627.200,nan,2,0,1089933686,63.533,312.350,5919543296.000,6072732672.000,29.651,30.257,nan,nan,45,0
figlet,60,1.000,9.239,3633152.000,nan,2,0,8934239,curl,0,1.000,0.085,23003306.667,nan,1,0,0,eat-memory,60,1.000,202.729,203804160.000,nan,2,0,1094240529,57.000,257.867,5864536064.000,5984216576.000,29.427,29.901,nan,nan,70,0
figlet,60,1.000,8.495,11038890.667,nan,2,0,9531684,curl,0,1.000,0.074,23007188.114,nan,1,0,0,eat-memory,60,1.000,180.415,176251153.067,nan,2,0,1104627067,64.133,324.750,5770184704.000,5931200512.000,29.056,29.692,nan,nan,30,0
figlet,60,1.000,7.479,3538944.000,nan,2,0,10735947,curl,0,1.000,0.071,22654976.000,nan,1,0,0,eat-memory,80,1.000,255.054,252605781.333,nan,2,0,1930402698,56.067,300.950,5730084864.000,5902870016.000,28.875,29.553,nan,nan,55,0
figlet,60,1.000,7.951,11159040.000,nan,2,0,11112051,curl,0,1.000,0.084,22660778.667,nan,1,0,0,eat-memory,80,1.000,263.147,3916526.933,nan,2,0,2546492566,63.000,314.033,5862094848.000,6010907648.000,29.394,29.980,nan,nan,25,0
figlet,60,1.000,7.756,11099818.667,nan,2,0,11026165,curl,0,1.000,0.077,22731093.333,nan,1,0,0,eat-memory,80,1.000,262.211,3501465.600,nan,2,0,2652392211,64.133,315.683,5868384256.000,6004162560.000,29.418,29.952,nan,nan,25,0
figlet,60,1.000,8.590,11001992.533,nan,2,0,11373273,curl,0,1.000,0.074,22837384.533,nan,1,0,0,eat-memory,100,0.307,314.219,3928064.000,nan,1,1,10829843676,58.600,370.827,5804699648.000,6038218342.400,29.153,30.084,nan,nan,55,1
figlet,60,1.000,7.649,11351108.267,nan,2,0,11389096,curl,0,1.000,0.083,22839569.067,nan,1,0,0,eat-memory,100,0.269,294.270,354623351.467,nan,1,1,10958315542,63.467,348.533,6038923264.000,6215906918.400,30.098,30.799,nan,nan,30,1
figlet,60,1.000,8.452,11151906.133,nan,2,0,11266981,curl,0,1.000,0.072,22724608.000,nan,1,0,0,eat-memory,100,0.280,303.592,347988377.600,nan,1,1,11097320391,60.867,361.960,6006411264.000,6174509056.000,29.967,30.635,nan,nan,40,1
figlet,60,1.000,14.769,11215564.800,nan,1,0,8051979,curl,20,1.000,19.027,27918506.667,nan,1,0,383429808,eat-memory,0,1.000,0.101,86552576.000,nan,1,0,0,58.133,119.917,6001188864.000,5962534912.000,29.949,29.795,nan,nan,40,0
figlet,60,1.000,13.824,3669674.667,nan,2,0,8012892,curl,20,1.000,17.395,4075434.667,nan,2,0,386534738,eat-memory,0,1.000,0.994,83249493.333,nan,1,0,0,64.200,122.217,5872181248.000,5856085504.000,29.441,29.374,nan,nan,30,0
