function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,0,1.000,0.087,6054570.667,nan,1,0,0,nmap,60,1.000,230.756,65459541.333,nan,2,0,385133815,curl,20,1.000,10.303,11856896.000,nan,2,0,390512757,61.467,285.650,5892700160.000,5914448384.000,27.285,27.372,nan,nan,30,0
shasum,0,1.000,0.077,6029312.000,nan,1,0,0,nmap,60,1.000,262.523,3599104.000,nan,1,0,654192782,curl,20,1.000,10.836,3542186.667,nan,1,0,397969031,62.400,316.900,5951840256.000,6031529984.000,27.527,27.843,nan,nan,25,0
shasum,0,1.000,0.087,6012928.000,nan,1,0,0,nmap,60,1.000,251.482,100683093.333,nan,2,0,795030172,curl,20,1.000,10.759,3970901.333,nan,2,0,398371252,65.200,303.883,5892628480.000,5969257984.000,27.286,27.590,nan,nan,30,0
shasum,0,1.000,0.078,5931008.000,nan,1,0,0,nmap,60,1.000,234.433,329397248.000,nan,2,0,3253769847,curl,40,1.000,19.140,3486617.600,nan,2,0,398118659,62.867,320.233,5942228992.000,6298404864.000,27.484,28.900,nan,nan,25,0
shasum,0,1.000,0.080,5967872.000,nan,1,0,0,nmap,60,1.000,249.769,3807573.333,nan,2,0,3874097387,curl,40,1.000,21.937,3702528.000,nan,2,0,401975494,64.267,319.833,6010482688.000,6328084480.000,27.758,29.019,nan,nan,25,0
shasum,0,1.000,0.067,5982071.467,nan,1,0,0,nmap,60,1.000,216.536,6491784.533,nan,2,0,3013701477,curl,40,1.000,20.124,3379370.667,nan,2,0,396047852,62.267,321.783,6045329408.000,6313170944.000,27.901,28.973,nan,nan,25,0
shasum,0,1.000,0.076,5989717.333,nan,1,0,0,nmap,60,1.000,203.392,3725482.667,nan,2,0,5843881784,curl,60,1.000,27.018,2252800.000,nan,2,0,401168757,63.000,288.767,6006081536.000,6313371648.000,27.739,28.964,nan,nan,30,0
shasum,0,1.000,0.075,5996885.333,nan,1,0,0,nmap,60,1.000,236.189,116510890.667,nan,2,0,6135515263,curl,60,1.000,31.345,3711488.000,nan,2,0,397461790,61.133,314.333,6084622336.000,6425442304.000,28.057,29.419,nan,nan,20,0
shasum,0,1.000,0.090,5980160.000,nan,1,0,0,nmap,60,0.999,206.825,3614264.889,nan,2,0,6040370123,curl,60,1.000,28.742,4118528.000,nan,2,0,402225706,69.933,298.183,6088366080.000,6414047744.000,28.073,29.367,nan,nan,55,0
shasum,0,1.000,0.066,5976883.200,nan,1,0,0,nmap,60,0.952,197.712,260485120.000,nan,3,0,13700345586,curl,80,1.000,47.194,3749478.400,nan,2,0,394119954,65.000,294.240,6121005056.000,6349343539.200,28.216,29.116,nan,nan,20,0
shasum,0,1.000,0.071,6127616.000,nan,1,0,0,nmap,60,0.999,217.227,546725888.000,nan,3,0,9633056495,curl,80,1.000,44.705,3547136.000,nan,2,0,410262794,61.867,369.667,6048436224.000,6317679001.600,27.900,28.976,nan,nan,40,0
shasum,0,1.000,0.080,5995520.000,nan,1,0,0,nmap,60,0.999,213.133,498496341.333,nan,2,0,9083601422,curl,80,1.000,42.492,3727360.000,nan,2,0,410969960,59.867,317.617,6051917824.000,6436143616.000,27.930,29.458,nan,nan,45,0
shasum,0,1.000,0.071,5982929.676,nan,1,0,0,nmap,60,0.999,208.009,505853952.000,nan,3,0,11250725632,curl,100,1.000,54.731,3534848.000,nan,2,0,420720565,67.067,379.587,6068414464.000,6557405184.000,27.984,29.934,nan,nan,50,0
shasum,0,1.000,0.074,6031145.448,nan,1,0,0,nmap,60,0.999,206.312,3759104.000,nan,3,0,12870508185,curl,100,1.000,56.345,3760128.000,nan,2,0,415943884,60.733,366.094,6086129664.000,6358166732.800,28.065,29.149,nan,nan,45,0
shasum,0,1.000,0.076,6026444.800,nan,1,0,0,nmap,60,0.999,219.817,55808000.000,nan,3,0,11079574359,curl,100,1.000,54.759,3500032.000,nan,2,0,423821297,62.200,359.387,6046603264.000,6522125926.400,27.900,29.798,nan,nan,45,0
shasum,0,1.000,0.064,6040687.177,nan,1,0,0,nmap,60,0.980,248.549,324603904.000,nan,3,0,15146668168,curl,120,1.000,60.417,3685956.267,nan,2,0,493481161,67.467,382.053,6202378240.000,6561897676.800,28.543,29.983,nan,nan,15,0
shasum,0,1.000,0.074,6033696.670,nan,1,0,0,nmap,60,0.998,177.906,346929152.000,nan,2,0,13340741327,curl,120,1.000,70.556,4100096.000,nan,2,0,452258687,60.800,349.000,6059094016.000,6457201049.600,27.957,29.543,nan,nan,45,0
shasum,0,1.000,0.069,6071637.333,nan,1,0,0,nmap,60,0.854,166.480,56868864.000,nan,3,1,17258541370,curl,120,1.000,61.796,3940807.111,nan,2,0,429628211,64.533,338.756,6110738432.000,6423925760.000,28.165,29.415,nan,nan,40,1
shasum,0,1.000,0.080,6010880.000,nan,1,0,0,nmap,60,0.945,164.270,60280832.000,nan,3,0,15449790307,curl,140,1.000,71.706,3997696.000,nan,2,0,573695960,62.467,354.573,6073106432.000,6378466918.400,28.012,29.231,nan,nan,40,0
shasum,0,1.000,0.075,5993540.267,nan,1,0,0,nmap,60,0.999,188.170,62234624.000,nan,3,0,13973362385,curl,140,1.000,74.393,3340288.000,nan,2,0,574308901,62.067,359.027,6076524544.000,6560971980.800,28.031,29.962,nan,nan,40,0
shasum,0,1.000,0.071,6086382.933,nan,1,0,0,nmap,60,0.976,189.253,536393181.867,nan,2,0,14988505391,curl,140,1.000,71.930,3131392.000,nan,2,0,841916090,62.867,354.373,6158917632.000,6676339507.200,28.373,30.432,nan,nan,45,0
shasum,0,1.000,0.091,5961045.333,nan,1,0,0,nmap,60,0.959,173.319,311760896.000,nan,2,0,16620626177,curl,160,1.000,77.745,3472393.752,nan,2,0,2413218680,68.600,355.600,6154336256.000,6671070003.200,28.350,30.410,nan,nan,30,0
shasum,0,1.000,0.079,5992106.667,nan,1,0,0,nmap,60,0.922,189.306,3256320.000,nan,3,0,16761382199,curl,160,1.000,77.627,3478528.000,nan,2,0,2874429714,68.600,392.789,6320812032.000,6638554794.667,28.894,30.168,nan,nan,40,0
shasum,0,1.000,0.081,6037617.778,nan,1,0,0,nmap,60,0.904,192.431,3675050.667,nan,2,0,17513302003,curl,160,1.000,72.149,61235712.000,nan,1,0,5053020911,64.400,378.433,6286415872.000,6807607296.000,28.771,30.858,nan,nan,40,0
shasum,0,1.000,0.078,5987942.400,nan,1,0,0,nmap,60,0.977,167.708,63045632.000,nan,2,0,16025092028,curl,180,0.999,84.573,11784192.000,nan,2,0,6513679295,69.333,377.733,6397872128.000,6859774771.200,29.238,31.085,nan,nan,35,0
shasum,0,1.000,0.078,6054843.733,nan,1,0,0,nmap,60,0.999,258.357,408223744.000,nan,2,0,11487812501,curl,180,0.776,45.315,55888099.556,nan,1,1,17951177973,66.200,412.489,6465581056.000,7001488042.667,29.520,31.667,nan,nan,40,1
shasum,0,1.000,0.069,6088704.000,nan,1,0,0,nmap,60,0.998,211.470,362437632.000,nan,2,0,16661952569,curl,180,0.999,82.105,102345216.000,nan,2,0,10107380141,59.933,394.467,6741061632.000,7131911850.667,30.653,32.212,nan,nan,25,0
shasum,0,1.000,0.064,6114921.651,nan,1,0,0,nmap,60,0.979,200.456,550341241.905,nan,1,0,16855286326,curl,200,1.000,77.145,80441344.000,nan,2,0,10451177000,64.867,415.957,6504267776.000,7085434538.667,29.708,32.026,nan,nan,35,0
shasum,0,1.000,0.072,6017251.556,nan,1,0,0,nmap,60,0.693,169.276,567058944.000,nan,2,1,19374629660,curl,200,0.807,59.005,3491840.000,nan,3,1,15583721501,63.000,358.244,6424180736.000,6651656874.667,29.392,30.305,nan,nan,40,1
shasum,0,1.000,0.074,5999820.800,nan,1,0,0,nmap,60,0.760,201.660,207040512.000,nan,2,1,14716666417,curl,200,0.898,47.025,3891200.000,nan,2,1,15058380089,62.133,355.907,6488090624.000,6774079488.000,29.621,30.769,nan,nan,60,1
shasum,0,1.000,0.083,6068175.238,nan,1,0,0,nmap,80,1.000,267.656,385134762.667,nan,2,0,7100527998,curl,0,1.000,0.149,3521450.667,nan,1,0,0,64.667,290.733,6583171072.000,6795084288.000,30.042,30.884,nan,nan,40,0
shasum,0,1.000,0.081,6105088.000,nan,1,0,0,nmap,80,0.999,291.969,191761703.822,nan,2,0,6515690841,curl,0,1.000,0.068,4023208.229,nan,1,0,0,61.867,292.950,6160424960.000,6499724800.000,28.367,29.711,nan,nan,20,0
shasum,0,1.000,0.071,6065356.800,nan,1,0,0,nmap,80,1.000,293.389,376975496.533,nan,1,0,9556904100,curl,0,1.000,0.069,4401015.467,nan,1,0,0,67.667,306.640,6118135808.000,6340074291.200,28.189,29.070,nan,nan,20,0
shasum,0,1.000,0.071,5990536.533,nan,1,0,0,nmap,80,0.987,252.769,343533568.000,nan,3,0,11878970489,curl,20,1.000,12.428,3274752.000,nan,2,0,392788574,67.533,338.773,5966954496.000,6319630336.000,27.577,28.981,nan,nan,25,0
shasum,0,1.000,0.074,6105429.333,nan,1,0,0,nmap,80,0.897,227.178,3495936.000,nan,3,1,14144539978,curl,20,1.000,12.517,3493888.000,nan,2,0,391469114,67.867,318.600,6003560448.000,6292448597.333,27.711,28.863,nan,nan,40,1
shasum,0,1.000,0.078,6169258.667,nan,1,0,0,nmap,80,0.943,236.313,3897941.333,nan,3,0,12817958282,curl,20,1.000,12.681,3719168.000,nan,2,0,394148015,63.600,332.267,6020644864.000,6337945941.333,27.771,29.040,nan,nan,35,0
shasum,0,1.000,0.069,6166032.579,nan,1,0,0,nmap,80,1.000,273.138,351797248.000,nan,3,0,11179777436,curl,40,1.000,21.472,3653632.000,nan,2,0,400748481,66.000,354.800,5992042496.000,6395981824.000,27.661,29.273,nan,nan,40,0
shasum,0,1.000,0.069,6067131.733,nan,1,0,0,nmap,80,0.999,240.109,61954048.000,nan,3,0,12713139100,curl,40,1.000,22.658,3633152.000,nan,2,0,399685306,61.467,381.227,6044196864.000,6490707558.400,27.867,29.648,nan,nan,40,0
shasum,0,1.000,0.070,5976883.200,nan,1,0,0,nmap,80,0.835,197.533,53809152.000,nan,3,1,15681569754,curl,40,1.000,22.467,3571712.000,nan,2,0,395143576,68.200,336.211,6056521728.000,6381662890.667,27.914,29.217,nan,nan,40,1
shasum,0,1.000,0.073,6071227.733,nan,1,0,0,nmap,80,0.999,245.528,377595904.000,nan,3,0,13991370883,curl,60,1.000,32.747,3397632.000,nan,2,0,403609782,67.333,378.040,6087743488.000,6587595571.200,28.046,30.030,nan,nan,35,0
shasum,0,1.000,0.071,6100309.333,nan,1,0,0,nmap,80,0.988,278.664,3248128.000,nan,3,0,14366587551,curl,60,1.000,30.585,3678208.000,nan,2,0,404388128,68.000,395.533,6138601472.000,6721026389.333,28.226,30.544,nan,nan,40,0
shasum,0,1.000,0.073,6149916.444,nan,1,0,0,nmap,80,0.824,217.088,357742182.400,nan,3,1,16838724735,curl,60,1.000,33.805,3486720.000,nan,2,0,400056424,62.533,344.344,6058905600.000,6321046869.333,27.894,28.945,nan,nan,40,1
shasum,0,1.000,0.075,6063445.333,nan,1,0,0,nmap,80,0.372,147.070,3776512.000,nan,1,1,23465705221,curl,80,1.000,38.069,3631104.000,nan,2,0,393662328,68.000,290.438,6070812672.000,6314071186.286,27.945,28.918,nan,nan,35,1
shasum,0,1.000,0.084,6091867.022,nan,1,0,0,nmap,80,0.737,241.446,3170304.000,nan,3,1,18928932662,curl,80,1.000,42.549,3165696.000,nan,2,0,405372071,63.400,352.600,6171717632.000,6335947093.333,28.351,29.008,nan,nan,25,1
shasum,0,1.000,0.073,6113377.524,nan,1,0,0,nmap,80,0.990,272.473,662279793.778,nan,3,0,15486408832,curl,80,1.000,39.094,3440640.000,nan,2,0,410548477,67.000,415.178,6114117632.000,6765906944.000,28.120,30.723,nan,nan,30,0
shasum,0,1.000,0.079,6096213.333,nan,1,0,0,nmap,100,1.000,308.572,53923840.000,nan,2,0,13081724185,curl,0,1.000,0.074,3706880.000,nan,1,0,0,62.600,368.840,6084335616.000,6468345446.400,28.003,29.538,nan,nan,40,0
shasum,0,1.000,0.081,6106453.333,nan,1,0,0,nmap,100,0.825,261.587,622044672.000,nan,2,1,15994968427,curl,0,1.000,0.071,19390464.000,nan,1,0,0,65.800,343.267,6135244800.000,6395845290.667,28.208,29.253,nan,nan,40,1
shasum,0,1.000,0.081,6190563.439,nan,1,0,0,nmap,100,0.456,214.246,534922410.667,nan,1,1,21313903487,curl,0,1.000,0.090,18554420.245,nan,1,0,0,69.600,277.676,6176999424.000,6487260891.429,28.381,29.619,nan,nan,15,1
shasum,20,1.000,4.724,8201557.333,nan,1,0,8183394,nmap,0,1.000,62.774,504133632.000,nan,1,0,0,curl,0,1.000,0.096,17690624.000,nan,1,0,0,67.267,77.150,6198736896.000,6171330048.000,28.466,28.352,nan,nan,30,0
shasum,20,1.000,4.422,3744938.667,nan,2,0,8265349,nmap,0,1.000,0.106,3744597.333,nan,1,0,0,curl,0,1.000,0.116,17144490.667,nan,1,0,0,63.267,76.100,6141247488.000,6109961216.000,28.224,28.098,nan,nan,30,0
shasum,20,1.000,4.144,3677866.667,nan,2,0,8167394,nmap,0,1.000,0.105,4026709.333,nan,1,0,0,curl,0,1.000,0.107,17035264.000,nan,1,0,0,61.333,76.767,5941192704.000,5943735808.000,27.430,27.439,nan,nan,30,0
shasum,20,1.000,3.943,5665382.400,nan,2,0,8523085,nmap,0,1.000,0.097,4238336.000,nan,1,0,0,curl,20,1.000,18.472,22012142.933,nan,2,0,390048715,63.933,102.667,5949806592.000,5949499392.000,27.465,27.463,nan,nan,30,0
shasum,20,1.000,4.300,3607296.000,nan,1,0,7426730,nmap,0,1.000,0.103,4424192.000,nan,1,0,0,curl,20,1.000,20.139,3956821.333,nan,2,0,388861910,63.133,108.650,5963409408.000,5959884800.000,27.526,27.509,nan,nan,25,0
shasum,20,1.000,3.718,3790848.000,nan,2,0,6953438,nmap,0,1.000,0.099,4569429.333,nan,1,0,0,curl,20,1.000,18.234,3800746.667,nan,2,0,383077596,65.867,108.050,5917327360.000,5887441920.000,27.344,27.222,nan,nan,30,0
shasum,20,1.000,3.172,3614156.800,nan,1,0,7326245,nmap,0,1.000,0.096,4802286.933,nan,1,0,0,curl,40,1.000,29.391,4067942.400,nan,1,0,379251153,65.600,133.033,5881589760.000,5883557376.000,27.202,27.207,nan,nan,25,0
shasum,20,1.000,3.524,10682538.667,nan,2,0,7143525,nmap,0,1.000,0.099,5007360.000,nan,1,0,0,curl,40,1.000,33.971,3995101.867,nan,2,0,380040281,64.867,129.583,5889445888.000,5882641920.000,27.234,27.204,nan,nan,30,0
shasum,20,1.000,3.315,3743061.333,nan,2,0,7396293,nmap,0,1.000,0.098,5214890.667,nan,1,0,0,curl,40,1.000,31.853,3808426.667,nan,2,0,382999637,66.133,125.083,5891559424.000,5891852288.000,27.242,27.241,nan,nan,30,0
shasum,20,1.000,3.234,3627622.400,nan,1,0,6223498,nmap,0,1.000,0.094,5453726.476,nan,1,0,0,curl,60,1.000,40.212,3891200.000,nan,1,0,380507056,66.400,146.483,5900107776.000,5902600704.000,27.275,27.282,nan,nan,25,0
shasum,20,1.000,3.078,3809280.000,nan,2,0,6976472,nmap,0,1.000,0.085,5602645.333,nan,1,0,0,curl,60,1.000,43.622,3552768.000,nan,2,0,385355235,65.600,142.050,5905901568.000,5909581824.000,27.299,27.310,nan,nan,30,0
shasum,20,1.000,2.698,3715072.000,nan,2,0,6272316,nmap,0,1.000,0.099,5807104.000,nan,1,0,0,curl,60,1.000,42.245,3724970.667,nan,2,0,379299669,65.667,135.933,5903226880.000,5905858048.000,27.289,27.296,nan,nan,30,0
shasum,20,1.000,2.962,3718758.400,nan,1,0,6228926,nmap,0,1.000,0.085,6026240.000,nan,1,0,0,curl,80,1.000,55.061,3562086.400,nan,1,0,380620867,64.867,157.800,5910364160.000,5913670144.000,27.318,27.329,nan,nan,25,0
shasum,20,1.000,2.683,3797504.000,nan,2,0,6251939,nmap,0,1.000,0.093,6164138.667,nan,1,0,0,curl,80,1.000,52.154,3356928.000,nan,2,0,379605116,66.067,152.583,5909364736.000,5916694528.000,27.315,27.341,nan,nan,30,0
shasum,20,1.000,2.460,3382169.600,nan,2,0,6589284,nmap,0,1.000,0.081,6877505.829,nan,1,0,0,curl,80,1.000,49.909,4063266.133,nan,2,0,379972294,62.867,143.683,5918791680.000,5922397696.000,27.353,27.364,nan,nan,30,0
shasum,20,1.000,2.503,3869525.333,nan,2,0,6031670,nmap,0,1.000,0.082,7000576.000,nan,1,0,0,curl,100,1.000,61.841,3632605.867,nan,1,0,376036609,65.667,166.883,5903796224.000,5903358976.000,27.298,27.295,nan,nan,25,0
shasum,20,1.000,2.324,3598762.667,nan,2,0,5799340,nmap,0,1.000,0.091,5537280.000,nan,1,0,0,curl,100,1.000,58.356,3823786.667,nan,2,0,375388268,62.800,157.967,5872439296.000,5878225920.000,27.172,27.192,nan,nan,30,0
shasum,20,1.000,2.606,3835221.333,nan,1,0,6100681,nmap,0,1.000,0.091,5407232.000,nan,1,0,0,curl,100,1.000,63.822,3452416.000,nan,1,0,374947157,68.267,168.767,5890541568.000,5892734464.000,27.245,27.251,nan,nan,25,0
shasum,20,1.000,2.279,3419989.333,nan,2,0,5978655,nmap,0,1.000,0.089,5301248.000,nan,1,0,0,curl,120,1.000,67.314,3729322.667,nan,2,0,376385907,64.133,171.900,5892186112.000,5898335744.000,27.252,27.274,nan,nan,30,0
shasum,20,1.000,2.063,3912362.667,nan,2,0,5890184,nmap,0,1.000,0.076,5384704.000,nan,1,0,0,curl,120,1.000,66.521,3401813.333,nan,2,0,376330947,63.933,163.633,5884829696.000,5897356800.000,27.225,27.272,nan,nan,30,0
shasum,20,1.000,2.361,4017493.333,nan,1,0,5976852,nmap,0,1.000,0.092,5481984.000,nan,1,0,0,curl,120,1.000,71.339,5552640.000,nan,1,0,378095052,65.333,177.950,5908682752.000,5924169728.000,27.325,27.385,nan,nan,25,0
shasum,20,1.000,2.111,3837781.333,nan,2,0,6024045,nmap,0,1.000,0.090,5504000.000,nan,1,0,0,curl,140,1.000,74.239,4248661.333,nan,2,0,375585885,68.667,184.733,5872123904.000,5880074240.000,27.178,27.206,nan,nan,30,0
shasum,20,1.000,2.210,10626730.667,nan,2,0,6554916,nmap,0,1.000,0.077,5510144.000,nan,1,0,0,curl,140,1.000,67.515,4197085.867,nan,2,0,378569841,63.667,177.545,5868023808.000,5887962112.000,27.162,27.238,nan,nan,30,0
shasum,20,1.000,2.292,3900586.667,nan,2,0,6271931,nmap,0,1.000,0.082,5509461.333,nan,1,0,0,curl,140,1.000,79.796,3832405.333,nan,1,0,381049205,66.467,194.083,5911058432.000,5929449472.000,27.339,27.411,nan,nan,25,0
shasum,20,1.000,2.115,3858944.000,nan,2,0,6743880,nmap,0,1.000,0.078,5526698.667,nan,1,0,0,curl,160,1.000,84.725,3612586.667,nan,2,0,382762892,62.933,197.583,5889372160.000,5910759424.000,27.248,27.331,nan,nan,30,0
shasum,20,1.000,2.120,3674287.543,nan,1,0,6289361,nmap,0,1.000,0.069,5608789.333,nan,1,0,0,curl,160,1.000,87.380,3643221.333,nan,1,0,380693337,65.733,213.733,5904142336.000,5921773056.000,27.309,27.376,nan,nan,25,0
shasum,20,1.000,2.226,3922261.333,nan,2,0,6545574,nmap,0,1.000,0.078,5653162.667,nan,1,0,0,curl,160,1.000,88.332,3868842.667,nan,2,0,381452038,65.400,205.417,5924323328.000,5956857856.000,27.388,27.517,nan,nan,30,0
shasum,20,1.000,2.030,3234816.000,nan,2,0,7031469,nmap,0,1.000,0.087,5665280.000,nan,1,0,0,curl,180,1.000,93.085,3856469.333,nan,2,0,385946283,65.133,207.467,5940832256.000,5957225984.000,27.456,27.518,nan,nan,30,0
shasum,20,1.000,2.462,3688021.333,nan,1,0,6901962,nmap,0,1.000,0.077,5560524.800,nan,1,0,0,curl,180,1.000,87.604,3593216.000,nan,1,0,382491812,63.333,227.167,5929877504.000,5948695552.000,27.413,27.485,nan,nan,25,0
shasum,20,1.000,2.251,3611477.333,nan,1,0,7060626,nmap,0,1.000,0.080,5539840.000,nan,1,0,0,curl,180,1.000,96.891,3585792.000,nan,2,0,384090731,65.400,220.017,5937928192.000,5957891584.000,27.446,27.523,nan,nan,30,0
shasum,20,1.000,2.060,3828087.467,nan,2,0,7212986,nmap,0,1.000,0.093,5511168.000,nan,1,0,0,curl,200,1.000,104.978,3851093.333,nan,2,0,391775935,61.600,223.283,5928425472.000,5952765952.000,27.409,27.503,nan,nan,30,0
shasum,20,1.000,2.000,3968136.533,nan,2,0,7237055,nmap,0,1.000,0.075,5522456.381,nan,1,0,0,curl,200,1.000,102.957,3683498.667,nan,2,0,390150215,64.867,215.633,5921667072.000,5938476032.000,27.384,27.450,nan,nan,30,0
shasum,20,1.000,2.222,4689749.333,nan,1,0,7156985,nmap,0,1.000,0.087,5597525.333,nan,1,0,0,curl,200,1.000,107.848,4168106.667,nan,1,0,386845648,63.200,233.150,5929553920.000,5958875136.000,27.419,27.535,nan,nan,25,0
shasum,20,1.000,3.647,3902293.333,nan,2,0,7701734,nmap,20,1.000,84.353,13769728.000,nan,2,0,100873673,curl,0,1.000,0.135,3651413.333,nan,1,0,0,66.267,155.167,5920557056.000,5910731264.000,27.381,27.343,nan,nan,30,0
shasum,20,1.000,3.324,3754581.333,nan,2,0,7363522,nmap,20,1.000,83.179,3793188.571,nan,2,0,100608090,curl,0,1.000,0.091,29917184.000,nan,1,0,0,63.067,147.150,5907843072.000,5898977280.000,27.342,27.304,nan,nan,30,0
shasum,20,1.000,3.796,4251323.733,nan,1,0,7090298,nmap,20,1.000,89.193,7798784.000,nan,1,0,93959807,curl,0,1.000,0.091,28442624.000,nan,1,0,0,68.533,159.950,5902692352.000,5902245376.000,27.329,27.326,nan,nan,25,0
shasum,20,1.000,2.958,10690218.667,nan,2,0,7269749,nmap,20,1.000,85.380,3613147.429,nan,1,0,101103408,curl,20,1.000,16.807,31784106.667,nan,2,0,383737961,64.533,176.267,5901776896.000,5897845760.000,27.319,27.301,nan,nan,30,0
shasum,20,1.000,3.004,3956326.400,nan,2,0,7185836,nmap,20,1.000,80.124,3891285.333,nan,2,0,100035409,curl,20,1.000,15.094,3551402.667,nan,2,0,382571020,65.600,169.117,5902432256.000,5895436800.000,27.326,27.295,nan,nan,30,0
shasum,20,1.000,2.971,3983104.000,nan,1,0,5941928,nmap,20,1.000,83.147,3635643.733,nan,1,0,96342503,curl,20,1.000,18.020,3777501.867,nan,1,0,385599762,66.200,183.617,5905418240.000,5894902784.000,27.341,27.294,nan,nan,25,0
shasum,20,1.000,2.523,10629802.667,nan,2,0,6670335,nmap,20,1.000,83.885,3658325.333,nan,2,0,100914374,curl,40,1.000,27.507,3619840.000,nan,2,0,380280551,69.933,191.983,5911711744.000,5905983488.000,27.366,27.340,nan,nan,30,0
shasum,20,1.000,2.282,4021979.429,nan,2,0,6920932,nmap,20,1.000,80.006,3765808.762,nan,2,0,109158775,curl,40,1.000,26.141,3718985.143,nan,2,0,376145826,69.000,183.967,5911535616.000,5903540224.000,27.369,27.333,nan,nan,30,0
shasum,20,1.000,2.689,3995545.600,nan,2,0,6946637,nmap,20,1.000,89.972,6799223.467,nan,1,0,100487162,curl,40,1.000,29.531,3632298.667,nan,1,0,380250428,68.733,198.117,5922940928.000,5912929280.000,27.417,27.373,nan,nan,40,0
shasum,20,1.000,2.315,3936256.000,nan,2,0,6543962,nmap,20,1.000,81.444,4009984.000,nan,2,0,108581448,curl,60,1.000,37.260,3985408.000,nan,2,0,382968406,59.333,193.133,5883076608.000,5894635008.000,27.243,27.291,nan,nan,60,0
shasum,20,1.000,2.120,3869286.400,nan,1,0,6900164,nmap,20,1.000,78.394,3513109.943,nan,1,0,103580679,curl,60,1.000,41.778,3658649.600,nan,1,0,377113940,62.733,214.050,5950482432.000,5953100288.000,27.523,27.530,nan,nan,25,0
shasum,20,1.000,2.454,3793408.000,nan,2,0,6889062,nmap,20,1.000,85.116,3900501.333,nan,1,0,109696500,curl,60,1.000,37.597,3706026.667,nan,1,0,378924473,64.867,207.583,5965133824.000,5965913088.000,27.585,27.584,nan,nan,30,0
shasum,20,1.000,2.124,3718826.667,nan,2,0,7306093,nmap,20,1.000,81.839,3736746.667,nan,2,0,115315753,curl,80,1.000,43.641,3678208.000,nan,2,0,381432646,64.200,208.050,5979813888.000,5980404736.000,27.643,27.643,nan,nan,30,0
shasum,20,1.000,2.260,4046540.800,nan,1,0,7168456,nmap,20,1.000,72.498,3794773.333,nan,1,0,111819132,curl,80,1.000,46.182,3909034.667,nan,1,0,377021930,66.133,229.467,5988085760.000,5987111424.000,27.678,27.671,nan,nan,25,0
shasum,20,1.000,2.279,3704490.667,nan,1,0,6908879,nmap,20,1.000,85.464,3794261.333,nan,2,0,113078517,curl,80,1.000,45.554,3723776.000,nan,2,0,382353972,67.800,219.850,5986457600.000,5989262336.000,27.674,27.681,nan,nan,30,0
shasum,20,1.000,1.986,3769002.667,nan,2,0,7703820,nmap,20,1.000,80.655,3781973.333,nan,2,0,119686524,curl,100,1.000,51.222,3634176.000,nan,2,0,383430043,66.533,220.867,6008260608.000,6011473408.000,27.759,27.768,nan,nan,30,0
shasum,20,1.000,2.314,3662677.333,nan,1,0,7301116,nmap,20,1.000,87.563,3862016.000,nan,1,0,116539316,curl,100,1.000,57.178,3961685.333,nan,1,0,378137829,67.333,241.883,6009180160.000,6021018112.000,27.760,27.807,nan,nan,25,0
shasum,20,1.000,2.133,4075690.667,nan,2,0,7434492,nmap,20,1.000,84.429,3586048.000,nan,2,0,119586041,curl,100,1.000,55.108,3721591.467,nan,2,0,379936694,66.267,230.067,6017581056.000,6017454080.000,27.795,27.791,nan,nan,30,0
shasum,20,1.000,1.915,3748352.000,nan,2,0,7972095,nmap,20,1.000,83.601,3756714.667,nan,2,0,137344810,curl,120,1.000,60.401,3569049.600,nan,2,0,389075140,66.200,236.150,5998006272.000,6014708736.000,27.721,27.783,nan,nan,30,0
shasum,20,1.000,2.214,3560277.333,nan,1,0,8232939,nmap,20,1.000,93.549,3663616.000,nan,1,0,141596598,curl,120,1.000,68.351,4075264.000,nan,1,0,387798951,68.333,259.217,6039953408.000,6049888768.000,27.890,27.927,nan,nan,25,0
shasum,20,1.000,2.095,3754666.667,nan,2,0,8597487,nmap,20,1.000,88.634,3951274.667,nan,2,0,141152565,curl,120,1.000,65.274,3876949.333,nan,2,0,389120261,67.400,249.667,6017032192.000,6022986752.000,27.795,27.815,nan,nan,30,0
