function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,120,1.000,13.679,3317760.000,nan,2,0,5368652,env,100,1.000,11.376,2920448.000,nan,2,0,5095549,curl,40,1.000,27.644,3395584.000,nan,2,0,383295835,63.933,166.467,5613948928.000,5615418880.000,30.994,30.997,nan,nan,40,0
shasum,120,1.000,12.136,3744802.133,nan,2,0,5612903,env,100,1.000,9.965,3566660.267,nan,2,0,5393416,curl,60,1.000,36.225,2744320.000,nan,2,0,378446220,64.667,175.017,5632210944.000,5643852800.000,31.068,31.114,nan,nan,30,0
shasum,120,1.000,11.905,6599996.952,nan,2,0,5479093,env,100,1.000,10.092,3325952.000,nan,2,0,5229120,curl,60,1.000,36.100,7548620.800,nan,2,0,382197903,65.467,187.017,5625257984.000,5633312768.000,31.044,31.074,nan,nan,25,0
shasum,120,1.000,12.375,3786342.400,nan,2,0,5373032,env,100,1.000,10.245,4143718.400,nan,2,0,5224470,curl,60,1.000,39.035,3375104.000,nan,2,0,378582523,63.733,177.533,5617580032.000,5587776512.000,31.011,30.892,nan,nan,30,0
shasum,120,1.000,11.148,3656226.133,nan,2,0,5494828,env,100,1.000,8.950,12825770.667,nan,2,0,5342396,curl,80,1.000,45.506,3820436.724,nan,1,0,377576293,65.733,181.233,5516044288.000,5539870208.000,30.611,30.704,nan,nan,30,0
shasum,120,1.000,12.375,3854336.000,nan,2,0,5957532,env,100,1.000,11.279,12573696.000,nan,2,0,5795028,curl,80,1.000,50.072,3721216.000,nan,2,0,380557838,60.667,197.000,5540329472.000,5549710336.000,30.698,30.736,nan,nan,70,0
shasum,120,1.000,12.119,3808256.000,nan,2,0,5896393,env,100,1.000,9.943,12744874.667,nan,2,0,5628199,curl,80,1.000,47.848,2928640.000,nan,2,0,380252076,65.333,190.650,5567186944.000,5573818880.000,30.817,30.843,nan,nan,30,0
shasum,120,1.000,11.066,3190784.000,nan,2,0,5862618,env,100,1.000,9.142,3448832.000,nan,2,0,5629525,curl,100,1.000,54.673,9177088.000,nan,1,0,382979244,64.867,194.433,5565900800.000,5580365824.000,30.815,30.871,nan,nan,30,0
shasum,120,1.000,12.421,8357132.190,nan,2,0,6058163,env,100,1.000,8.726,3354624.000,nan,2,0,5716804,curl,100,1.000,60.654,3914786.133,nan,2,0,381468487,68.067,214.733,5616195584.000,5627852288.000,31.022,31.067,nan,nan,25,0
shasum,120,1.000,11.513,3860650.667,nan,2,0,5731391,env,100,1.000,9.474,3985578.667,nan,2,0,5605888,curl,100,1.000,57.367,2895872.000,nan,2,0,381501296,64.133,199.300,5571137536.000,5588535808.000,30.838,30.906,nan,nan,30,0
shasum,120,1.000,11.062,12642304.000,nan,1,0,6666396,env,100,1.000,9.300,4022003.810,nan,1,0,6389783,curl,120,1.000,64.899,3604626.286,nan,1,0,383227768,64.533,210.767,5557688320.000,5566477824.000,30.785,30.819,nan,nan,30,0
shasum,120,1.000,12.688,3924889.600,nan,2,0,7106830,env,100,1.000,9.738,12777813.333,nan,2,0,6746173,curl,120,1.000,73.352,3772123.429,nan,2,0,385625515,62.533,231.133,5601548288.000,5609598464.000,30.958,30.986,nan,nan,40,0
shasum,120,1.000,12.173,3721386.667,nan,2,0,6927424,env,100,1.000,10.124,4010359.467,nan,2,0,6562445,curl,120,1.000,69.714,3170304.000,nan,2,0,384678163,64.000,222.100,5604964352.000,5626145280.000,30.972,31.056,nan,nan,30,0
shasum,120,1.000,11.088,12631210.667,nan,2,0,7121924,env,100,1.000,9.472,12712106.667,nan,2,0,6923770,curl,140,1.000,75.518,3644825.600,nan,2,0,390006350,66.200,226.250,5613504512.000,5642116608.000,31.008,31.121,nan,nan,30,0
shasum,120,1.000,11.639,4101680.762,nan,2,0,8440293,env,100,1.000,9.126,12943906.133,nan,1,0,8448637,curl,140,1.000,75.265,11632332.800,nan,2,0,396585585,66.133,244.983,5633413120.000,5658742784.000,31.090,31.190,nan,nan,25,0
shasum,120,1.000,12.280,3984384.000,nan,2,0,7442334,env,100,1.000,10.157,12830208.000,nan,2,0,7058415,curl,140,1.000,81.106,3379200.000,nan,2,0,391326307,67.067,240.267,5626849280.000,5651821568.000,31.064,31.162,nan,nan,30,0
shasum,120,1.000,11.421,3510272.000,nan,2,0,8638848,env,100,1.000,9.702,2990080.000,nan,2,0,8306973,curl,160,1.000,87.702,3997730.133,nan,2,0,402031288,65.400,245.283,5589766144.000,5615408640.000,30.917,31.019,nan,nan,30,0
shasum,120,1.000,10.473,4914834.286,nan,1,0,7561831,env,100,1.000,8.801,4783138.133,nan,1,0,7135044,curl,160,1.000,85.255,6946640.457,nan,1,0,390950641,67.667,230.450,5593413632.000,5623469056.000,30.935,31.053,nan,nan,30,0
shasum,120,1.000,12.127,2756608.000,nan,2,0,7706086,env,100,1.000,10.178,3806754.133,nan,2,0,7421702,curl,160,1.000,93.568,3892940.800,nan,2,0,395437950,65.067,253.867,5597986816.000,5606595584.000,30.953,30.983,nan,nan,40,0
shasum,120,1.000,11.277,3889152.000,nan,2,0,8802294,env,100,1.000,9.358,3871095.467,nan,2,0,8006459,curl,180,1.000,96.182,3787468.800,nan,2,0,402653995,66.600,256.467,5605015552.000,5632403456.000,30.981,31.089,nan,nan,30,0
shasum,120,1.000,10.758,3789448.533,nan,1,0,8248245,env,100,1.000,8.992,12707328.000,nan,1,0,7843805,curl,180,1.000,91.479,3990254.933,nan,1,0,400562336,68.133,247.067,5618124800.000,5634549248.000,31.037,31.101,nan,nan,30,0
shasum,120,1.000,11.324,3868842.667,nan,1,0,8149875,env,100,1.000,10.178,12799366.095,nan,2,0,7737951,curl,180,1.000,94.172,3707757.714,nan,2,0,399736534,70.333,270.356,5622218752.000,5631223808.000,31.052,31.084,nan,nan,40,0
shasum,120,1.000,11.345,4253696.000,nan,2,0,9119961,env,100,1.000,9.389,3231744.000,nan,2,0,8534915,curl,200,1.000,107.230,3822250.667,nan,2,0,413199210,66.600,270.767,5608413184.000,5630725632.000,31.000,31.085,nan,nan,45,0
shasum,120,1.000,11.151,12842496.000,nan,2,0,10269786,env,100,1.000,9.168,4370978.133,nan,2,0,9849060,curl,200,1.000,103.798,3518464.000,nan,2,0,447907291,69.533,266.717,5622425600.000,5653043200.000,31.056,31.177,nan,nan,30,0
shasum,120,1.000,10.425,4900005.790,nan,1,0,9371873,env,100,1.000,9.268,5317066.362,nan,2,0,9000694,curl,200,1.000,112.750,15856249.905,nan,2,0,421263226,67.133,289.069,5646092288.000,5677918208.000,31.152,31.278,nan,nan,25,0
shasum,120,1.000,15.633,4000768.000,nan,2,0,5192895,env,120,1.000,16.109,3428352.000,nan,2,0,5026748,curl,0,1.000,0.154,40407040.000,nan,1,0,0,66.867,143.167,5632460800.000,5626113536.000,31.098,31.072,nan,nan,30,0
shasum,120,1.000,15.581,3424256.000,nan,2,0,5625330,env,120,1.000,15.206,3807914.667,nan,2,0,4968287,curl,0,1.000,0.084,40407040.000,nan,1,0,0,64.733,138.817,5603307520.000,5597601280.000,30.979,30.956,nan,nan,30,0
shasum,120,1.000,14.112,6201344.000,nan,2,0,5074725,env,120,1.000,14.964,12796245.333,nan,2,0,4824939,curl,0,1.000,0.091,38092800.000,nan,1,0,0,64.800,136.000,5586079744.000,5581610496.000,30.914,30.896,nan,nan,30,0
shasum,120,1.000,13.613,3444736.000,nan,3,0,5499246,env,120,1.000,12.757,12750643.200,nan,3,0,5054519,curl,20,1.000,13.944,2940928.000,nan,2,0,385480475,61.800,158.617,5566097408.000,5580079104.000,30.836,30.890,nan,nan,25,0
shasum,120,1.000,13.505,9493162.667,nan,2,0,5154382,env,120,1.000,13.731,13053098.667,nan,2,0,4937704,curl,20,1.000,14.722,6816597.333,nan,2,0,378601170,68.800,156.800,5602177024.000,5603883008.000,30.951,30.957,nan,nan,30,0
shasum,120,1.000,13.288,4044253.867,nan,1,0,5382748,env,120,1.000,12.840,12742656.000,nan,1,0,5045309,curl,20,1.000,14.154,3666295.467,nan,1,0,391459410,65.000,148.483,5583908864.000,5579968000.000,30.877,30.860,nan,nan,30,0
shasum,120,1.000,12.686,3886199.467,nan,2,0,5215361,env,120,1.000,13.398,12731562.667,nan,2,0,4934544,curl,40,1.000,25.011,3178496.000,nan,2,0,372195054,66.667,172.367,5586075648.000,5583632896.000,30.886,30.873,nan,nan,40,0
shasum,120,1.000,13.015,3530752.000,nan,2,0,5468710,env,120,1.000,12.075,12527274.667,nan,2,0,4970248,curl,40,1.000,26.495,3675784.533,nan,2,0,385151859,64.333,165.167,5617700864.000,5628219904.000,31.013,31.054,nan,nan,30,0
shasum,120,1.000,12.216,5897386.667,nan,2,0,5372195,env,120,1.000,12.712,12872226.133,nan,2,0,5026881,curl,40,1.000,24.259,7716595.810,nan,2,0,382530301,68.267,178.800,5637003264.000,5636148224.000,31.092,31.088,nan,nan,25,0
shasum,120,1.000,12.784,3762346.667,nan,2,0,7039577,env,120,1.000,12.426,3416064.000,nan,2,0,6804246,curl,60,1.000,39.251,3599530.667,nan,2,0,384337970,65.733,184.467,5613424640.000,5629937664.000,30.997,31.062,nan,nan,30,0
shasum,120,1.000,11.318,3207168.000,nan,2,0,5203925,env,120,1.000,11.451,4222976.000,nan,2,0,5005939,curl,60,1.000,35.290,46732970.667,nan,1,0,378859032,67.467,174.183,5634922496.000,5641806848.000,31.085,31.111,nan,nan,30,0
shasum,120,1.000,11.116,3654997.333,nan,2,0,5049597,env,120,1.000,10.952,9039872.000,nan,2,0,4788711,curl,60,1.000,34.015,2936832.000,nan,2,0,377558251,58.600,177.800,5593597952.000,5607396352.000,30.910,30.966,nan,nan,70,0
shasum,120,1.000,11.703,3137536.000,nan,2,0,5652034,env,120,1.000,11.177,3293184.000,nan,2,0,5323694,curl,80,1.000,47.362,3703842.133,nan,2,0,376866238,65.333,189.992,5644355584.000,5651844608.000,31.124,31.153,nan,nan,30,0
shasum,120,1.000,10.991,5461284.571,nan,1,0,5424262,env,120,1.000,11.059,4891340.800,nan,1,0,5316175,curl,80,1.000,44.234,9045504.000,nan,1,0,379808487,64.667,180.950,5658036224.000,5643292160.000,31.183,31.123,nan,nan,30,0
shasum,120,1.000,11.304,3967439.238,nan,2,0,5612421,env,120,1.000,10.394,3244032.000,nan,2,0,5153556,curl,80,1.000,37.971,4232504.076,nan,2,0,377442459,62.133,194.967,5588652032.000,5598444032.000,30.905,30.941,nan,nan,40,0
shasum,120,1.000,11.268,3514299.733,nan,2,0,5770415,env,120,1.000,11.510,3721898.667,nan,2,0,5503340,curl,100,1.000,56.691,3080192.000,nan,2,0,382399423,66.133,203.883,5619341312.000,5637282816.000,31.028,31.099,nan,nan,30,0
shasum,120,1.000,10.607,3137536.000,nan,2,0,5781578,env,120,1.000,10.496,3002368.000,nan,2,0,5768571,curl,100,1.000,53.854,2752512.000,nan,2,0,382053793,64.933,195.367,5640357888.000,5664480768.000,31.114,31.209,nan,nan,30,0
shasum,120,1.000,11.492,6812842.667,nan,1,0,5748582,env,120,1.000,10.471,7333205.333,nan,2,0,5709025,curl,100,1.000,56.654,6156843.886,nan,2,0,381096425,69.133,217.300,5669330944.000,5689626624.000,31.233,31.313,nan,nan,25,0
shasum,120,1.000,11.982,3358720.000,nan,2,0,6328465,env,120,1.000,11.572,12791125.333,nan,2,0,5999168,curl,120,1.000,69.382,2920448.000,nan,2,0,382526341,65.467,222.917,5663324160.000,5680969728.000,31.207,31.277,nan,nan,30,0
shasum,120,1.000,10.861,4012475.733,nan,2,0,6274965,env,120,1.000,10.930,3887957.333,nan,2,0,5923329,curl,120,1.000,65.243,3868910.933,nan,2,0,384647447,70.200,217.100,5636999168.000,5660457984.000,31.104,31.196,nan,nan,30,0
shasum,120,1.000,10.263,3559643.429,nan,1,0,5833451,env,120,1.000,10.106,12775424.000,nan,1,0,5536653,curl,120,1.000,60.211,3685449.143,nan,1,0,380990417,67.267,203.150,5640040448.000,5656367616.000,31.117,31.180,nan,nan,30,0
shasum,120,1.000,11.686,3611784.533,nan,2,0,7040981,env,120,1.000,11.576,3448832.000,nan,2,0,6952165,curl,140,1.000,80.499,3870668.800,nan,2,0,391813222,65.533,243.833,5632649216.000,5642376704.000,31.088,31.123,nan,nan,40,0
shasum,120,1.000,11.324,4202837.333,nan,2,0,6764189,env,120,1.000,11.179,3748215.467,nan,2,0,6645685,curl,140,1.000,77.817,3638784.000,nan,2,0,385351191,66.933,234.017,5638946816.000,5659250176.000,31.113,31.193,nan,nan,30,0
shasum,120,1.000,10.747,3940864.000,nan,2,0,6954404,env,120,1.000,10.097,3999470.933,nan,2,0,6325801,curl,140,1.000,72.807,3108864.000,nan,2,0,388306479,68.000,223.717,5641189376.000,5659457024.000,31.124,31.196,nan,nan,30,0
shasum,120,1.000,11.960,3793105.676,nan,2,0,8821059,env,120,1.000,11.387,4017883.429,nan,1,0,8337447,curl,160,1.000,90.388,11879536.152,nan,1,0,404423707,66.200,269.933,5654956032.000,5677672960.000,31.179,31.269,nan,nan,25,0
shasum,120,1.000,11.897,4045243.733,nan,2,0,7703722,env,120,1.000,11.248,12881237.333,nan,2,0,7090923,curl,160,1.000,90.731,3264512.000,nan,2,0,392268071,65.600,251.633,5652025344.000,5668685312.000,31.169,31.234,nan,nan,30,0
shasum,120,1.000,10.804,12800000.000,nan,2,0,7516442,env,120,1.000,10.692,4075076.267,nan,2,0,7323305,curl,160,1.000,82.789,3714798.933,nan,2,0,394708015,69.000,242.133,5653004288.000,5673032704.000,31.173,31.252,nan,nan,30,0
shasum,120,1.000,10.291,12622092.190,nan,1,0,7746956,env,120,1.000,10.083,12790954.667,nan,1,0,7430341,curl,180,1.000,87.576,5270762.057,nan,1,0,398993778,67.533,241.150,5593456640.000,5623429632.000,30.940,31.058,nan,nan,30,0
shasum,120,1.000,11.819,12846762.667,nan,2,0,8303406,env,120,1.000,11.674,4029781.333,nan,2,0,7970898,curl,180,1.000,99.654,75663701.333,nan,2,0,401882513,68.533,267.900,5618450432.000,5624584192.000,31.038,31.059,nan,nan,40,0
shasum,120,1.000,11.090,3653017.600,nan,2,0,8053275,env,120,1.000,10.917,12765696.000,nan,2,0,8301956,curl,180,1.000,95.498,2961408.000,nan,2,0,402468966,69.067,258.183,5606983680.000,5631211008.000,30.994,31.090,nan,nan,30,0
shasum,120,1.000,10.329,3641344.000,nan,2,0,9255163,env,120,1.000,10.026,3211264.000,nan,2,0,8527529,curl,200,1.000,97.610,11184708.267,nan,1,0,420991239,66.867,257.733,5628659712.000,5655694336.000,31.085,31.191,nan,nan,30,0
shasum,120,1.000,11.109,8886252.495,nan,2,0,9767859,env,120,1.000,10.582,8577889.524,nan,2,0,8885584,curl,200,1.000,109.560,3374401.829,nan,2,0,424962786,70.067,287.167,5664505856.000,5681586176.000,31.234,31.295,nan,nan,40,0
shasum,120,1.000,11.062,3944960.000,nan,2,0,10103831,env,120,1.000,11.342,3758114.133,nan,2,0,9641441,curl,200,1.000,106.486,3759104.000,nan,2,0,430587965,66.067,276.167,5632028672.000,5670023680.000,31.097,31.248,nan,nan,30,0
shasum,120,1.000,14.428,3706733.714,nan,2,0,5316357,env,140,1.000,16.036,3100672.000,nan,2,0,4927018,curl,0,1.000,0.142,3433813.333,nan,1,0,0,67.067,139.100,5656752128.000,5649153536.000,31.196,31.166,nan,nan,30,0
shasum,120,1.000,13.842,7930806.857,nan,1,0,5183892,env,140,1.000,15.376,9782203.733,nan,1,0,4868161,curl,0,1.000,0.090,39788544.000,nan,1,0,0,64.733,158.733,5627502592.000,5622110208.000,31.079,31.057,nan,nan,30,0
shasum,120,1.000,14.900,3644330.667,nan,2,0,5316817,env,140,1.000,18.093,3459413.333,nan,2,0,4973699,curl,0,1.000,0.081,35438592.000,nan,1,0,0,68.533,146.833,5600311296.000,5605465088.000,30.970,30.991,nan,nan,25,0
shasum,120,1.000,13.268,3428352.000,nan,2,0,5287086,env,140,1.000,15.020,9951914.667,nan,2,0,4889640,curl,20,1.000,14.516,3035136.000,nan,2,0,381292297,66.733,155.200,5615710208.000,5620753920.000,31.036,31.055,nan,nan,30,0
shasum,120,1.000,12.211,3799790.933,nan,1,0,5100810,env,140,1.000,14.034,3763082.971,nan,1,0,4791148,curl,20,1.000,13.371,5542751.086,nan,1,0,380604829,63.200,145.700,5625436160.000,5628988416.000,31.077,31.090,nan,nan,30,0
shasum,120,1.000,13.404,3350528.000,nan,2,0,4945553,env,140,1.000,15.536,3547136.000,nan,2,0,4688721,curl,20,1.000,14.608,3829760.000,nan,2,0,385278060,63.667,155.667,5646768128.000,5639503872.000,31.161,31.129,nan,nan,40,0
shasum,120,1.000,11.971,3851776.000,nan,2,0,5188906,env,140,1.000,13.333,3461120.000,nan,2,0,4765497,curl,40,1.000,24.564,4061286.400,nan,2,0,374953560,64.533,163.133,5646931968.000,5655501312.000,31.164,31.198,nan,nan,30,0
shasum,120,1.000,12.168,6974624.914,nan,2,0,5329869,env,140,1.000,13.154,7994889.752,nan,2,0,5010903,curl,40,1.000,23.948,6950960.762,nan,2,0,377408524,59.600,175.533,5652039680.000,5666924032.000,31.189,31.247,nan,nan,25,0
shasum,120,1.000,12.459,4103714.133,nan,2,0,5275558,env,140,1.000,13.996,3577344.000,nan,2,0,5024418,curl,40,1.000,26.215,3620864.000,nan,2,0,381045303,64.133,168.200,5685770240.000,5694403072.000,31.321,31.355,nan,nan,30,0
shasum,120,1.000,11.394,4008209.067,nan,2,0,5674048,env,140,1.000,13.153,3067904.000,nan,2,0,5254744,curl,60,1.000,34.983,3838464.000,nan,1,0,379726169,66.200,177.000,5681461248.000,5689470976.000,31.306,31.337,nan,nan,30,0
shasum,120,1.000,10.819,3622858.362,nan,2,0,5437966,env,140,1.000,12.623,9434750.781,nan,2,0,5288096,curl,60,1.000,36.837,3742188.495,nan,2,0,380142809,67.667,190.383,5722105856.000,5729221120.000,31.477,31.500,nan,nan,25,0
shasum,120,1.000,12.382,12811434.667,nan,2,0,5755359,env,140,1.000,13.872,2539520.000,nan,2,0,5284980,curl,60,1.000,37.566,3321856.000,nan,2,0,381548546,65.200,184.033,5712963584.000,5723855360.000,31.400,31.443,nan,nan,30,0
shasum,120,1.000,11.079,3215360.000,nan,2,0,5691242,env,140,1.000,12.102,6768796.038,nan,2,0,5373871,curl,80,1.000,45.554,3883451.733,nan,2,0,379272128,64.600,188.800,5721673728.000,5739270144.000,31.439,31.508,nan,nan,30,0
shasum,120,1.000,11.044,7259306.667,nan,1,0,5344363,env,140,1.000,12.563,8313617.067,nan,1,0,5082696,curl,80,1.000,42.466,10573277.867,nan,1,0,380418413,66.333,225.050,5748090880.000,5774430208.000,31.544,31.648,nan,nan,30,0
shasum,120,1.000,11.607,3432448.000,nan,2,0,5525857,env,140,1.000,12.753,3997866.667,nan,2,0,5184871,curl,80,1.000,46.999,3198976.000,nan,2,0,380385833,63.400,190.533,5771769856.000,5763705344.000,31.639,31.603,nan,nan,40,0
shasum,120,1.000,10.646,3948612.267,nan,2,0,5804667,env,140,1.000,11.959,3305472.000,nan,2,0,5456983,curl,100,1.000,53.255,8165580.800,nan,2,0,379276661,67.471,197.992,5712367616.000,5725468672.000,31.404,31.455,nan,nan,30,0
shasum,120,1.000,11.194,7185846.857,nan,1,0,5999933,env,140,1.000,12.276,5624749.105,nan,2,0,5454364,curl,100,1.000,51.863,11092821.333,nan,2,0,382826007,65.867,216.550,5733003264.000,5745166848.000,31.490,31.537,nan,nan,25,0
shasum,120,1.000,11.485,3763438.933,nan,2,0,5770525,env,140,1.000,13.183,12795733.333,nan,2,0,5430338,curl,100,1.000,59.082,3407872.000,nan,2,0,381143236,65.933,208.283,5726631936.000,5733612032.000,31.463,31.491,nan,nan,30,0
shasum,120,1.000,10.938,2686976.000,nan,2,0,7019664,env,140,1.000,12.518,12869290.667,nan,2,0,6087348,curl,120,1.000,64.460,4041830.400,nan,2,0,385060210,64.867,217.283,5723525120.000,5739910144.000,31.452,31.516,nan,nan,30,0
shasum,120,1.000,9.925,4038656.000,nan,1,0,5917208,env,140,1.000,11.478,12660906.667,nan,1,0,5562669,curl,120,1.000,63.980,3567616.000,nan,1,0,381274521,58.400,195.017,5763293184.000,5749023744.000,31.594,31.538,nan,nan,75,0
shasum,120,1.000,10.996,3325952.000,nan,2,0,6513967,env,140,1.000,13.471,12811605.333,nan,2,0,6170100,curl,120,1.000,64.858,3844096.000,nan,2,0,384241246,62.267,226.500,5784303616.000,5785316352.000,31.690,31.690,nan,nan,40,0
shasum,120,1.000,11.055,3813683.200,nan,2,0,6960366,env,140,1.000,12.728,3717836.800,nan,2,0,6809056,curl,140,1.000,76.099,3791872.000,nan,2,0,390621008,65.267,233.067,5653088256.000,5670852608.000,31.170,31.240,nan,nan,30,0
shasum,120,1.000,10.273,4187067.733,nan,2,0,6656487,env,140,1.000,11.667,3691793.067,nan,2,0,6393333,curl,140,1.000,70.900,3773644.800,nan,1,0,387011694,65.933,220.367,5690597376.000,5714024448.000,31.321,31.413,nan,nan,30,0
shasum,120,1.000,10.142,4280320.000,nan,2,0,6801451,env,140,1.000,11.315,12802594.133,nan,2,0,6496941,curl,140,1.000,74.975,3924650.667,nan,2,0,386081139,55.667,236.167,5614229504.000,5641735680.000,31.008,31.118,nan,nan,70,0
shasum,120,1.000,11.206,3809006.933,nan,2,0,7675780,env,140,1.000,12.487,2732032.000,nan,2,0,7770727,curl,160,1.000,86.854,2842624.000,nan,2,0,395783000,61.400,247.350,5632538624.000,5665713152.000,31.094,31.225,nan,nan,30,0
shasum,120,1.000,10.243,3610828.800,nan,2,0,7570647,env,140,1.000,11.887,3771801.600,nan,2,0,7247949,curl,160,1.000,80.766,3662336.000,nan,2,0,395592222,64.333,236.717,5665796096.000,5695870464.000,31.226,31.345,nan,nan,30,0
shasum,120,1.000,9.802,3781188.267,nan,1,0,7692382,env,140,1.000,12.666,12875971.048,nan,2,0,7184653,curl,160,1.000,72.808,11910992.457,nan,1,0,396226265,62.600,258.423,5614630912.000,5643960832.000,31.026,31.142,nan,nan,25,0
shasum,120,1.000,11.733,12780202.667,nan,2,0,8760155,env,140,1.000,13.036,12781226.667,nan,2,0,8457762,curl,180,1.000,100.440,4008482.133,nan,2,0,409899769,64.200,269.000,5631524864.000,5669060096.000,31.094,31.242,nan,nan,30,0
shasum,120,1.000,10.750,3706538.667,nan,2,0,8735680,env,140,1.000,12.152,12811434.667,nan,2,0,8264651,curl,180,1.000,91.899,3686400.000,nan,2,0,408946177,62.533,252.200,5591623680.000,5619660800.000,30.935,31.046,nan,nan,30,0
shasum,120,1.000,10.116,3304994.133,nan,1,0,8315786,env,140,1.000,12.974,4002645.333,nan,1,0,7956813,curl,180,1.000,89.423,7512029.867,nan,1,0,401682224,63.933,241.233,5612298240.000,5644107264.000,31.018,31.144,nan,nan,30,0
shasum,120,1.000,9.631,3567718.400,nan,2,0,8788942,env,140,1.000,11.398,3660356.267,nan,2,0,8516259,curl,200,1.000,106.547,3816209.067,nan,2,0,415775045,65.400,276.083,5612832768.000,5634948608.000,31.021,31.106,nan,nan,40,0
shasum,120,1.000,10.590,3346432.000,nan,2,0,8991433,env,140,1.000,12.111,3844676.267,nan,2,0,8492626,curl,200,1.000,104.760,78815573.333,nan,2,0,420152981,66.467,267.633,5651251200.000,5675594240.000,31.177,31.273,nan,nan,30,0
shasum,120,1.000,9.864,3861026.133,nan,1,0,8165900,env,140,1.000,11.217,12761941.333,nan,1,0,7986468,curl,200,1.000,94.760,3756919.467,nan,1,0,408204654,64.733,251.000,5597734912.000,5631572480.000,30.965,31.098,nan,nan,30,0
shasum,120,1.000,14.536,4089173.333,nan,2,0,4924981,env,160,1.000,17.904,3931886.933,nan,2,0,4522956,curl,0,1.000,0.119,3664213.333,nan,1,0,0,65.533,144.050,5630062592.000,5601692672.000,31.094,30.977,nan,nan,40,0
shasum,120,1.000,14.038,3710464.000,nan,2,0,4977152,env,160,1.000,18.147,3235840.000,nan,2,0,4583093,curl,0,1.000,0.086,38447786.667,nan,1,0,0,62.067,140.383,5600813056.000,5593245696.000,30.974,30.943,nan,nan,30,0
shasum,120,1.000,13.512,3534848.000,nan,2,0,5026559,env,160,1.000,17.539,3801122.133,nan,2,0,4677614,curl,0,1.000,0.076,35143680.000,nan,1,0,0,64.467,138.583,5603375104.000,5593623552.000,30.986,30.947,nan,nan,30,0
shasum,120,1.000,11.734,7276739.048,nan,1,0,5057891,env,160,1.000,15.653,8518041.600,nan,1,0,4632071,curl,20,1.000,12.739,39049045.333,nan,1,0,386515558,63.933,143.383,5598291968.000,5592699904.000,30.969,30.946,nan,nan,30,0
shasum,120,1.000,13.215,3416064.000,nan,2,0,5044300,env,160,1.000,17.091,3153920.000,nan,2,0,4698422,curl,20,1.000,14.860,3856759.467,nan,2,0,381973168,68.800,159.450,5603979264.000,5594593280.000,30.994,30.954,nan,nan,40,0
