function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,160,1.000,19.257,5586944.000,nan,2,0,11576202,nmap,80,0.999,268.978,248435370.667,nan,3,0,12389510372,curl,0,1.000,0.092,32046284.800,nan,1,0,0,63.933,354.627,6164639744.000,6647897702.400,28.809,30.731,nan,nan,45,0
figlet,160,1.000,16.345,10146474.667,nan,2,0,11055079,nmap,80,1.000,254.219,237643776.000,nan,2,0,13054017027,curl,0,1.000,0.083,28445479.497,nan,1,0,0,69.133,379.987,5992128512.000,6496249036.800,28.111,30.123,nan,nan,40,0
figlet,160,1.000,18.989,4047872.000,nan,2,0,9912935,nmap,80,0.744,207.665,3631445.333,nan,3,1,18115202401,curl,20,1.000,12.029,27912897.422,nan,2,0,400290949,60.600,334.944,6035187712.000,6278636544.000,28.294,29.264,nan,nan,40,1
figlet,160,1.000,17.651,4134912.000,nan,2,0,11978427,nmap,80,0.935,254.285,428171719.111,nan,3,0,15356095458,curl,20,1.000,10.871,3876352.000,nan,2,0,396106812,60.000,379.144,5922459648.000,6428629333.333,27.835,29.855,nan,nan,35,0
figlet,160,1.000,19.308,3508736.000,nan,2,0,10391968,nmap,80,0.819,220.331,3385344.000,nan,3,1,17009574926,curl,20,1.000,11.476,4124672.000,nan,2,0,393627368,61.600,357.433,5926275072.000,6250708992.000,27.851,29.148,nan,nan,35,1
figlet,160,1.000,18.178,3651584.000,nan,2,0,12179303,nmap,100,0.674,295.846,368896227.556,nan,3,1,21632211709,curl,0,1.000,0.080,22846350.222,nan,1,0,0,62.400,397.567,5920735232.000,6583521280.000,27.830,30.481,nan,nan,35,1
figlet,160,1.000,18.435,3889948.444,nan,2,0,8747224,nmap,100,0.394,178.702,216796169.752,nan,1,1,23013607340,curl,0,1.000,0.070,21811200.000,nan,1,0,0,62.800,313.352,6056863744.000,6293097910.857,27.434,28.380,nan,nan,45,1
figlet,160,1.000,17.736,3994396.444,nan,2,0,9211633,nmap,100,0.608,295.019,3131904.000,nan,4,1,20514005259,curl,0,1.000,0.074,21044077.714,nan,1,0,0,65.467,368.505,6068215808.000,6390535314.286,27.489,28.779,nan,nan,30,1
figlet,180,1.000,30.191,4046848.000,nan,1,0,6252152,nmap,0,1.000,41.530,3188394.667,nan,1,0,0,curl,0,1.000,0.094,20927751.314,nan,1,0,0,64.867,137.783,6109997056.000,6013597696.000,27.658,27.270,nan,nan,25,0
figlet,180,1.000,34.103,3946922.667,nan,1,0,6279284,nmap,0,1.000,0.099,3807402.667,nan,1,0,0,curl,0,1.000,0.096,20701184.000,nan,1,0,0,62.200,132.234,5786028032.000,5771448320.000,26.347,26.288,nan,nan,30,0
figlet,180,1.000,34.379,3803818.667,nan,1,0,6353016,nmap,0,1.000,0.105,4021930.667,nan,1,0,0,curl,0,1.000,0.120,20701184.000,nan,1,0,0,61.067,129.450,5768927232.000,5764302336.000,26.280,26.260,nan,nan,30,0
figlet,180,1.000,28.306,3252224.000,nan,2,0,6026800,nmap,0,1.000,0.103,4249258.667,nan,1,0,0,curl,20,1.000,14.793,25587541.333,nan,2,0,379847336,61.600,142.667,5679695872.000,5693076992.000,25.925,25.978,nan,nan,30,0
figlet,180,1.000,28.427,8731420.444,nan,2,0,5988686,nmap,0,1.000,0.098,4529078.857,nan,1,0,0,curl,20,1.000,13.182,25605534.476,nan,2,0,377846940,61.067,167.101,5778446336.000,5765280768.000,26.329,26.273,nan,nan,45,0
figlet,180,1.000,29.637,3244032.000,nan,2,0,6027824,nmap,0,1.000,0.092,4775765.333,nan,1,0,0,curl,20,1.000,14.920,5894144.000,nan,2,0,384576335,63.467,149.367,5787619328.000,5780310016.000,26.370,26.337,nan,nan,40,0
figlet,180,1.000,24.877,8916821.333,nan,2,0,5865978,nmap,0,1.000,0.090,4976878.933,nan,1,0,0,curl,40,1.000,24.985,5854173.867,nan,2,0,377290137,64.400,151.133,5783756800.000,5781708800.000,26.350,26.340,nan,nan,30,0
figlet,180,1.000,24.791,15746730.667,nan,1,0,5949861,nmap,0,1.000,0.078,5173248.000,nan,1,0,0,curl,40,1.000,23.659,3911338.667,nan,1,0,379530875,65.933,164.283,5794795520.000,5797075968.000,26.395,26.402,nan,nan,25,0
figlet,180,1.000,26.455,3515904.000,nan,2,0,5825435,nmap,0,1.000,0.083,5351765.333,nan,1,0,0,curl,40,1.000,26.518,31155882.667,nan,2,0,378269058,62.867,156.000,5810634752.000,5810217472.000,26.454,26.449,nan,nan,30,0
figlet,180,1.000,23.608,3639466.667,nan,2,0,5809290,nmap,0,1.000,0.084,5602338.133,nan,1,0,0,curl,60,1.000,34.644,35612160.000,nan,2,0,377280279,62.267,158.850,5798066176.000,5801679872.000,26.404,26.416,nan,nan,30,0
figlet,180,1.000,26.459,15844498.286,nan,2,0,6029420,nmap,0,1.000,0.088,5803520.000,nan,1,0,0,curl,60,1.000,40.608,3600384.000,nan,2,0,376644799,66.067,178.333,5816582144.000,5826809344.000,26.478,26.519,nan,nan,25,0
figlet,180,1.000,24.540,8901324.800,nan,2,0,5914020,nmap,0,1.000,0.079,5971797.333,nan,1,0,0,curl,60,1.000,36.766,6999074.133,nan,2,0,379287987,63.733,165.567,5808576512.000,5814809600.000,26.449,26.473,nan,nan,30,0
figlet,180,1.000,22.297,3706368.000,nan,2,0,6149705,nmap,0,1.000,0.095,6143658.667,nan,1,0,0,curl,80,1.000,43.315,39724748.800,nan,2,0,380939158,60.800,169.400,5805539328.000,5801684480.000,26.436,26.418,nan,nan,30,0
figlet,180,1.000,24.552,15694677.333,nan,2,0,6189889,nmap,0,1.000,0.074,6888106.667,nan,1,0,0,curl,80,1.000,49.190,39202133.333,nan,1,0,378628526,63.133,185.533,5771718656.000,5783050240.000,26.308,26.351,nan,nan,25,0
figlet,180,1.000,22.914,3934464.000,nan,2,0,6136177,nmap,0,1.000,0.082,6963882.667,nan,1,0,0,curl,80,1.000,45.664,39708842.667,nan,2,0,376874194,63.733,176.483,5765171200.000,5776933888.000,26.280,26.323,nan,nan,30,0
figlet,180,1.000,24.592,3972164.267,nan,1,0,6412049,nmap,0,1.000,0.074,5328554.667,nan,1,0,0,curl,100,1.000,61.401,3917175.467,nan,1,0,381242961,60.267,198.700,5808244736.000,5822070784.000,26.451,26.503,nan,nan,25,0
figlet,180,1.000,22.504,3851861.333,nan,2,0,6479183,nmap,0,1.000,0.081,5399893.333,nan,1,0,0,curl,100,1.000,55.629,3652608.000,nan,2,0,381764937,64.067,191.600,5837344768.000,5844005888.000,26.566,26.589,nan,nan,30,0
figlet,180,1.000,21.551,3673770.667,nan,2,0,6624026,nmap,0,1.000,0.082,5319168.000,nan,1,0,0,curl,100,1.000,52.954,44519594.667,nan,2,0,380349797,61.067,184.517,5830094848.000,5838984192.000,26.538,26.570,nan,nan,30,0
figlet,180,1.000,24.116,15877973.333,nan,1,0,6859993,nmap,0,1.000,0.071,5358762.667,nan,1,0,0,curl,120,1.000,69.951,4041301.333,nan,1,0,383820872,62.333,212.617,5866319872.000,5878295552.000,26.685,26.732,nan,nan,25,0
figlet,180,1.000,22.071,4123545.600,nan,2,0,6754427,nmap,0,1.000,0.079,5332992.000,nan,1,0,0,curl,120,1.000,65.698,50861568.000,nan,2,0,383889436,61.133,201.667,5855102976.000,5863750144.000,26.639,26.670,nan,nan,30,0
figlet,180,1.000,19.781,15924565.333,nan,2,0,7103684,nmap,0,1.000,0.078,5384981.943,nan,1,0,0,curl,120,1.000,68.866,52609453.105,nan,2,0,382963196,63.800,247.500,5807433728.000,5795492864.000,26.450,26.395,nan,nan,30,0
figlet,180,1.000,23.063,3890688.000,nan,1,0,7190252,nmap,0,1.000,0.082,5533696.000,nan,1,0,0,curl,140,1.000,76.363,54282581.333,nan,2,0,382718454,59.800,220.167,5818134528.000,5841042944.000,26.461,26.552,nan,nan,25,0
figlet,180,1.000,21.720,15940437.333,nan,2,0,7480430,nmap,0,1.000,0.087,5581141.333,nan,1,0,0,curl,140,1.000,71.868,55562922.667,nan,2,0,383186203,64.933,216.033,5817589760.000,5830080512.000,26.460,26.507,nan,nan,30,0
figlet,180,1.000,21.494,3483443.200,nan,1,0,7300050,nmap,0,1.000,0.087,5542229.333,nan,1,0,0,curl,140,1.000,72.983,54057740.190,nan,1,0,382634743,62.733,232.183,5839015936.000,5855980544.000,26.546,26.611,nan,nan,25,0
figlet,180,1.000,21.922,3835221.333,nan,2,0,8098865,nmap,0,1.000,0.080,5559296.000,nan,1,0,0,curl,160,1.000,85.011,3754666.667,nan,1,0,386322963,63.267,234.050,5868632064.000,5889785344.000,26.663,26.745,nan,nan,30,0
figlet,180,1.000,20.945,3721813.333,nan,2,0,8193869,nmap,0,1.000,0.089,5511099.733,nan,1,0,0,curl,160,1.000,81.729,60749482.667,nan,2,0,388903856,62.200,227.483,5882501120.000,5903054848.000,26.720,26.799,nan,nan,30,0
figlet,180,1.000,21.280,4043971.048,nan,1,0,7763010,nmap,0,1.000,0.083,5566464.000,nan,1,0,0,curl,160,1.000,84.189,3484228.267,nan,1,0,385741027,64.267,247.733,5870350336.000,5881794048.000,26.672,26.716,nan,nan,25,0
figlet,180,1.000,23.012,3811942.400,nan,1,0,8619873,nmap,0,1.000,0.083,5548373.333,nan,1,0,0,curl,180,1.000,98.035,66206037.333,nan,1,0,394224782,64.133,251.850,5857253376.000,5878941184.000,26.619,26.703,nan,nan,30,0
figlet,180,1.000,21.012,4147029.333,nan,2,0,9115826,nmap,0,1.000,0.084,5565781.333,nan,1,0,0,curl,180,1.000,92.933,64253269.333,nan,2,0,393966063,61.467,241.000,5836843008.000,5847877120.000,26.540,26.581,nan,nan,30,0
figlet,180,1.000,20.815,3722325.333,nan,2,0,8738427,nmap,0,1.000,0.085,5536426.667,nan,1,0,0,curl,180,1.000,86.588,65291605.333,nan,2,0,396461546,61.333,233.900,5831239680.000,5857989632.000,26.519,26.622,nan,nan,30,0
figlet,180,1.000,21.128,3676501.333,nan,1,0,9819866,nmap,0,1.000,0.078,5559500.800,nan,1,0,0,curl,200,1.000,104.197,5704874.667,nan,1,0,406084174,60.600,271.717,5877987328.000,5908040192.000,26.709,26.827,nan,nan,25,0
figlet,180,1.000,22.459,3758848.000,nan,1,0,10016841,nmap,0,1.000,0.086,5571242.667,nan,1,0,0,curl,200,1.000,107.541,72716800.000,nan,1,0,410410902,62.133,262.517,5847656448.000,5873626112.000,26.585,26.686,nan,nan,30,0
figlet,180,1.000,20.767,3501824.000,nan,2,0,9836738,nmap,0,1.000,0.087,5593429.333,nan,1,0,0,curl,200,1.000,100.075,73904810.667,nan,2,0,406013860,63.067,251.423,5833777152.000,5851597312.000,26.532,26.600,nan,nan,30,0
figlet,180,1.000,26.973,3178803.200,nan,1,0,6033920,nmap,20,1.000,73.928,14454408.533,nan,1,0,103353318,curl,0,1.000,6.525,36997290.667,nan,1,0,0,60.467,203.333,5829386240.000,5825153024.000,26.514,26.499,nan,nan,25,0
figlet,180,1.000,29.315,3893333.333,nan,1,0,6053544,nmap,20,1.000,90.420,18729813.333,nan,1,0,102321171,curl,0,1.000,0.081,33644885.333,nan,1,0,0,62.667,199.600,5835018240.000,5824755712.000,26.546,26.504,nan,nan,30,0
figlet,180,1.000,26.989,4013738.667,nan,2,0,6071416,nmap,20,1.000,85.516,3800576.000,nan,2,0,107339517,curl,0,1.000,0.086,29872128.000,nan,1,0,0,61.000,191.967,5827655680.000,5819682304.000,26.521,26.487,nan,nan,30,0
figlet,180,1.000,23.494,3662848.000,nan,2,0,6550522,nmap,20,1.000,81.462,19457024.000,nan,2,0,116059595,curl,20,1.000,12.396,33969493.333,nan,2,0,381901327,64.533,201.483,5831186432.000,5818215936.000,26.533,26.480,nan,nan,30,0
figlet,180,1.000,26.715,3732480.000,nan,1,0,6602308,nmap,20,1.000,90.986,3878877.867,nan,1,0,114145570,curl,20,1.000,12.774,32117672.229,nan,1,0,380285023,64.800,220.167,5821288448.000,5816077824.000,26.497,26.474,nan,nan,25,0
figlet,180,1.000,25.719,3596885.333,nan,1,0,6765894,nmap,20,1.000,88.559,20149077.333,nan,1,0,113981124,curl,20,1.000,13.640,31880874.667,nan,2,0,388448236,62.467,214.483,5831620608.000,5819151872.000,26.541,26.489,nan,nan,30,0
figlet,180,1.000,22.049,3706709.333,nan,2,0,7067378,nmap,20,1.000,82.622,3791872.000,nan,2,0,124847553,curl,40,1.000,23.115,35052714.667,nan,2,0,384412594,64.933,216.200,5823920128.000,5833990144.000,26.512,26.548,nan,nan,30,0
figlet,180,1.000,24.804,15749524.724,nan,1,0,6988980,nmap,20,1.000,88.484,19921510.400,nan,1,0,119422340,curl,40,1.000,25.524,35217286.095,nan,1,0,378769212,66.333,235.367,5853921280.000,5850470912.000,26.632,26.615,nan,nan,25,0
figlet,180,1.000,23.737,3584000.000,nan,1,0,7065983,nmap,20,1.000,88.037,3563008.000,nan,1,0,123459514,curl,40,1.000,24.144,3954517.333,nan,2,0,378421553,64.333,224.283,5858226176.000,5852391424.000,26.650,26.624,nan,nan,30,0
figlet,180,1.000,21.652,3984657.067,nan,2,0,8572939,nmap,20,1.000,81.226,20857685.333,nan,2,0,140058045,curl,60,1.000,33.350,40763596.800,nan,2,0,385759081,60.933,228.733,5861249024.000,5858245120.000,26.662,26.647,nan,nan,45,0
figlet,180,1.000,21.862,15999736.686,nan,1,0,7569292,nmap,20,1.000,80.102,3769856.000,nan,1,0,127991907,curl,60,1.000,35.299,3606645.029,nan,1,0,384906377,64.733,252.867,5861675008.000,5860306432.000,26.663,26.655,nan,nan,25,0
figlet,180,1.000,23.220,3753130.667,nan,1,0,7638409,nmap,20,1.000,89.995,3449429.333,nan,1,0,130332374,curl,60,1.000,35.770,3596800.000,nan,1,0,384752225,63.933,242.783,5765969920.000,5766629888.000,26.287,26.285,nan,nan,30,0
figlet,180,1.000,21.333,3825834.667,nan,2,0,8650664,nmap,20,1.000,87.531,22242645.333,nan,2,0,146749140,curl,80,1.000,43.188,3680768.000,nan,1,0,386986572,66.200,249.350,5764288512.000,5765380096.000,26.282,26.282,nan,nan,30,0
figlet,180,1.000,20.678,3322538.667,nan,2,0,9398395,nmap,20,1.000,85.580,21961830.400,nan,2,0,157479451,curl,80,1.000,41.726,45177514.667,nan,2,0,390180033,68.600,242.750,5770760192.000,5770130432.000,26.308,26.302,nan,nan,30,0
figlet,180,1.000,21.051,3848533.333,nan,1,0,8609692,nmap,20,1.000,89.149,21516902.400,nan,1,0,151778274,curl,80,1.000,46.000,4097194.667,nan,1,0,386148659,68.133,267.917,5791565824.000,5798928896.000,26.396,26.423,nan,nan,25,0
figlet,180,1.000,21.626,15881728.000,nan,1,0,9792208,nmap,20,1.000,91.714,23658666.667,nan,1,0,181962179,curl,100,1.000,53.389,50466816.000,nan,1,0,396712383,67.733,272.167,5798739968.000,5804984832.000,26.421,26.442,nan,nan,30,0
figlet,180,1.000,20.364,3685717.333,nan,2,0,10288341,nmap,20,1.000,84.967,22957568.000,nan,2,0,187678155,curl,100,1.000,51.692,50524672.000,nan,2,0,397454840,65.867,260.133,5797294080.000,5805293568.000,26.416,26.444,nan,nan,30,0
figlet,180,1.000,19.979,3555737.600,nan,1,0,9766421,nmap,20,1.000,87.620,22244352.000,nan,1,0,185102669,curl,100,1.000,55.217,3744204.800,nan,1,0,393406847,63.000,286.683,5802203136.000,5806743040.000,26.437,26.452,nan,nan,25,0
figlet,180,1.000,21.909,3903146.667,nan,1,0,11626842,nmap,20,1.000,95.870,25862144.000,nan,2,0,251777643,curl,120,1.000,66.124,55435605.333,nan,1,0,420555880,63.333,290.933,5802663936.000,5818913280.000,26.438,26.499,nan,nan,30,0
figlet,180,1.000,20.007,3866453.333,nan,1,0,11694134,nmap,20,1.000,85.888,23804416.000,nan,2,0,248878495,curl,120,1.000,61.233,53502122.667,nan,2,0,418953671,65.800,275.350,5792632832.000,5806674432.000,26.401,26.453,nan,nan,30,0
figlet,180,1.000,19.742,3677491.200,nan,1,0,11302854,nmap,20,1.000,89.375,3611331.048,nan,1,0,235155082,curl,120,1.000,67.276,54475980.800,nan,1,0,409226905,63.733,303.767,5798703104.000,5808012288.000,26.393,26.426,nan,nan,25,0
figlet,180,1.000,21.567,4097706.667,nan,1,0,14176511,nmap,20,1.000,96.899,28849834.667,nan,1,0,326804374,curl,140,1.000,76.383,62459050.667,nan,1,0,482820912,65.667,308.033,5803499520.000,5836996608.000,26.415,26.543,nan,nan,30,0
figlet,180,1.000,20.259,16201557.333,nan,1,0,13607515,nmap,20,1.000,90.192,27992064.000,nan,1,0,360955761,curl,140,1.000,69.243,61693781.333,nan,2,0,490658619,62.333,291.183,5827778560.000,5860749824.000,26.511,26.638,nan,nan,30,0
figlet,180,1.000,19.423,2813952.000,nan,2,0,14569392,nmap,20,1.000,87.395,26560273.067,nan,2,0,362826809,curl,140,1.000,68.809,64856439.467,nan,2,0,573564921,68.867,280.967,5858277376.000,5898560000.000,26.632,26.789,nan,nan,30,0
figlet,180,1.000,21.886,3504128.000,nan,2,0,14561289,nmap,20,1.000,98.679,32655018.667,nan,2,0,401731069,curl,160,0.999,70.798,75396949.333,nan,2,0,4397263284,67.067,301.650,5947996160.000,5994639872.000,26.999,27.186,nan,nan,25,0
figlet,180,1.000,19.501,3903488.000,nan,1,0,16540953,nmap,20,1.000,87.348,3563520.000,nan,1,0,512275233,curl,160,1.000,82.931,103881557.333,nan,1,0,1739311240,61.467,320.950,6124017664.000,6099487232.000,27.705,27.604,nan,nan,50,0
figlet,180,1.000,20.536,3813717.333,nan,2,0,14847399,nmap,20,1.000,95.193,32834218.667,nan,2,0,465648964,curl,160,0.999,67.139,91426986.667,nan,2,0,4299786011,64.400,289.150,6003968000.000,6022156800.000,27.227,27.297,nan,nan,30,0
figlet,180,1.000,18.845,3729408.000,nan,2,0,16680514,nmap,20,1.000,104.436,43387587.048,nan,2,0,700472634,curl,180,0.999,65.711,3329820.444,nan,2,0,6543354729,63.733,320.033,6138298368.000,6173082112.000,27.767,27.903,nan,nan,50,0
figlet,180,1.000,22.081,16447658.667,nan,2,0,14758470,nmap,20,1.000,98.081,33722880.000,nan,2,0,470639681,curl,180,1.000,74.700,3992576.000,nan,2,0,5900965345,61.533,305.533,6142951424.000,6133991936.000,27.785,27.748,nan,nan,50,0
figlet,180,1.000,21.118,3812932.267,nan,2,0,16813695,nmap,20,1.000,97.283,30231722.667,nan,2,0,386819671,curl,180,0.999,87.879,120803669.333,nan,2,0,5170477648,67.867,307.333,6267385856.000,6195659776.000,28.299,28.008,nan,nan,20,0
figlet,180,1.000,23.603,3731456.000,nan,2,0,15099141,nmap,20,1.000,106.954,51356194.133,nan,2,0,648443934,curl,200,0.999,74.903,124338176.000,nan,3,0,10738520840,59.067,347.040,6140442624.000,6154181427.200,27.782,27.835,nan,nan,50,0
figlet,180,1.000,23.367,4204544.000,nan,2,0,15126415,nmap,20,1.000,103.895,41235524.267,nan,2,0,515380559,curl,200,0.999,74.536,119588864.000,nan,3,0,10113821476,61.800,346.427,6319583232.000,6236988620.800,28.505,28.180,nan,nan,45,0
