function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,160,1.000,13.438,14132526.324,nan,2,0,11238736,env,140,1.000,12.079,4489898.667,nan,2,0,10681054,eat-memory,80,0.302,240.912,287419187.200,nan,1,1,10225344185,64.267,352.093,6341558272.000,6460406169.600,32.487,32.955,nan,nan,30,1
shasum,160,1.000,14.423,14212846.933,nan,2,0,9800248,env,140,1.000,12.675,7989162.667,nan,2,0,9115752,eat-memory,80,0.220,237.349,295827456.000,nan,1,1,11929400266,60.733,352.440,6367457280.000,6485357363.200,32.588,33.054,nan,nan,30,1
shasum,160,1.000,16.587,14086441.448,nan,2,0,8161749,env,160,1.000,16.572,13048222.476,nan,2,0,7776332,eat-memory,0,1.000,0.076,93351936.000,nan,1,0,0,59.333,149.567,6374610944.000,6328366592.000,32.618,32.432,nan,nan,25,0
shasum,160,1.000,18.336,14130346.667,nan,2,0,5328833,env,160,1.000,19.057,12733098.667,nan,2,0,4900329,eat-memory,0,1.000,0.672,90922666.667,nan,1,0,0,60.200,144.850,6192107520.000,6162445312.000,31.891,31.772,nan,nan,30,0
shasum,160,1.000,17.151,14177280.000,nan,2,0,5087769,env,160,1.000,17.908,3235840.000,nan,2,0,5065063,eat-memory,0,1.000,0.076,65839104.000,nan,1,0,0,56.933,138.950,6094462976.000,6095851008.000,31.504,31.509,nan,nan,30,0
shasum,160,1.000,15.029,14036309.333,nan,1,0,5687348,env,160,1.000,14.529,5624627.200,nan,1,0,5340628,eat-memory,20,1.000,67.163,106048341.333,nan,1,0,1096811635,62.333,188.100,6090080256.000,6131514880.000,31.489,31.653,nan,nan,30,0
shasum,160,1.000,16.180,14047402.667,nan,2,0,5471815,env,160,1.000,15.839,12980053.333,nan,2,0,5165048,eat-memory,20,1.000,73.069,97686357.333,nan,1,0,1098256351,57.733,201.467,6105491456.000,6140585984.000,31.550,31.687,nan,nan,40,0
shasum,160,1.000,15.118,13971114.667,nan,1,0,5391262,env,160,1.000,14.549,12968277.333,nan,1,0,5050519,eat-memory,20,1.000,69.108,93624661.333,nan,1,0,1101187412,54.267,190.583,6088122368.000,6126537728.000,31.477,31.629,nan,nan,75,0
shasum,160,1.000,13.519,14215816.533,nan,2,0,9690748,env,160,1.000,14.893,12874288.762,nan,2,0,9254564,eat-memory,40,1.000,132.248,135688874.667,nan,2,0,1134126215,58.467,266.233,6132891648.000,6209174528.000,31.663,31.963,nan,nan,40,0
shasum,160,1.000,13.977,14148266.667,nan,2,0,7564748,env,160,1.000,13.994,13029205.333,nan,2,0,7302533,eat-memory,40,1.000,138.017,154095104.000,nan,1,0,1124191354,64.400,254.833,6162606080.000,6240362496.000,31.785,32.091,nan,nan,30,0
shasum,160,1.000,13.573,14025386.667,nan,1,0,8258387,env,160,1.000,14.502,12956452.571,nan,2,0,8021320,eat-memory,40,1.000,126.555,139060599.467,nan,2,0,1130458028,64.400,270.533,6186745856.000,6257117696.000,31.889,32.166,nan,nan,25,0
shasum,160,1.000,13.049,14092970.667,nan,2,0,9476870,env,160,1.000,13.031,12930218.667,nan,2,0,9032169,eat-memory,60,1.000,201.621,223266986.667,nan,2,0,2550732707,63.333,305.833,6164109312.000,6307217408.000,31.792,32.358,nan,nan,30,0
shasum,160,1.000,13.958,2461696.000,nan,3,0,9636846,env,160,1.000,14.035,13042858.667,nan,3,0,9482940,eat-memory,60,0.693,206.443,239435946.667,nan,2,1,4935350107,65.133,311.367,6237939712.000,6362622976.000,32.085,32.577,nan,nan,25,1
shasum,160,1.000,13.130,3993600.000,nan,2,0,9814201,env,160,1.000,12.999,12861201.067,nan,2,0,9380690,eat-memory,60,0.980,191.058,212537958.400,nan,2,0,3447260099,61.867,314.350,6237376512.000,6333773824.000,32.071,32.455,nan,nan,65,0
shasum,160,1.000,14.439,14154547.200,nan,2,0,9535135,env,160,1.000,14.682,13020501.333,nan,2,0,9365495,eat-memory,80,0.207,242.404,279525649.067,nan,1,1,12077088994,61.800,357.320,6226978816.000,6421301657.600,32.039,32.811,nan,nan,25,1
shasum,160,1.000,13.953,13986884.267,nan,2,0,9533179,env,160,1.000,13.784,12944588.800,nan,2,0,8903694,eat-memory,80,0.219,232.791,299095244.800,nan,1,1,11484924491,61.400,348.200,6331496448.000,6470271385.600,32.461,33.008,nan,nan,30,1
shasum,160,1.000,14.295,14176517.364,nan,2,0,9039843,env,160,1.000,13.099,13036748.800,nan,2,0,8664237,eat-memory,80,0.216,232.505,288572269.714,nan,1,1,12102881058,60.933,378.027,6365186048.000,6485979955.200,32.596,33.074,nan,nan,25,1
shasum,160,1.000,17.301,14194858.667,nan,2,0,5210885,env,180,1.000,19.289,12888576.000,nan,2,0,4923672,eat-memory,0,1.000,0.083,92831744.000,nan,1,0,0,63.200,154.900,6401916928.000,6354607616.000,32.743,32.553,nan,nan,30,0
shasum,160,1.000,16.288,14176938.667,nan,2,0,4829344,env,180,1.000,17.967,12907008.000,nan,2,0,4603195,eat-memory,0,1.000,0.801,88410453.333,nan,1,0,0,63.733,145.317,6250018816.000,6247161344.000,32.134,32.114,nan,nan,30,0
shasum,160,1.000,16.010,14083413.333,nan,2,0,4629142,env,180,1.000,17.361,12982540.190,nan,2,0,4350788,eat-memory,0,1.000,0.086,67538944.000,nan,1,0,0,63.133,154.733,6257471488.000,6255073792.000,32.101,32.091,nan,nan,25,0
shasum,160,1.000,16.632,14088704.000,nan,1,0,5495301,env,180,1.000,18.152,13008725.333,nan,2,0,5141041,eat-memory,20,1.000,75.898,2535424.000,nan,2,0,1099192554,61.133,211.383,6248982528.000,6274486272.000,32.068,32.169,nan,nan,30,0
shasum,160,1.000,15.267,3892565.333,nan,2,0,5816046,env,180,1.000,16.794,13029546.667,nan,2,0,5419486,eat-memory,20,1.000,72.548,3478186.667,nan,1,0,1106381828,63.867,204.783,6029778944.000,6065101312.000,31.197,31.333,nan,nan,45,0
shasum,160,1.000,16.782,3811771.733,nan,1,0,5800755,env,180,1.000,18.200,12972544.000,nan,1,0,5588749,eat-memory,20,1.000,75.832,98778282.667,nan,1,0,1101427611,62.333,216.033,6119165952.000,6153307648.000,31.562,31.696,nan,nan,25,0
shasum,160,1.000,15.565,14107818.667,nan,2,0,10914938,env,180,1.000,16.451,12878336.000,nan,2,0,10439186,eat-memory,40,0.992,167.444,183328768.000,nan,1,0,3011418825,62.067,294.250,6118555648.000,6231807488.000,31.554,32.002,nan,nan,30,0
shasum,160,1.000,14.580,14128810.667,nan,2,0,7160546,env,180,1.000,15.771,13160618.667,nan,2,0,6893669,eat-memory,40,1.000,144.171,158067882.667,nan,2,0,1118024249,56.000,256.833,6134169600.000,6199551488.000,31.601,31.861,nan,nan,70,0
shasum,160,1.000,13.541,14164138.667,nan,1,0,6926917,env,180,1.000,14.480,13150856.533,nan,1,0,6682354,eat-memory,40,1.000,131.136,152722090.667,nan,1,0,1112935559,63.400,245.683,6113331200.000,6200233472.000,31.530,31.873,nan,nan,30,0
shasum,160,1.000,13.616,14246229.333,nan,3,0,9363777,env,180,1.000,15.025,13084160.000,nan,3,0,8853656,eat-memory,60,0.701,200.973,218622805.333,nan,2,1,4969812346,59.400,312.217,6130939904.000,6242616832.000,31.598,32.040,nan,nan,40,1
shasum,160,1.000,14.339,14088704.000,nan,3,0,9908463,env,180,1.000,15.503,12894890.667,nan,3,0,9273607,eat-memory,60,0.616,221.049,3426304.000,nan,2,1,5432218648,63.667,316.167,6257354752.000,6333592576.000,32.110,32.412,nan,nan,20,1
shasum,160,1.000,14.047,14072661.333,nan,2,0,9043892,env,180,1.000,15.142,13261482.667,nan,2,0,9174571,eat-memory,60,0.898,233.159,3602432.000,nan,2,1,3963448089,57.133,312.583,6110828544.000,6213887488.000,31.531,31.939,nan,nan,20,1
shasum,160,1.000,15.700,3670435.352,nan,1,0,4868375,env,200,1.000,18.699,13209941.333,nan,1,0,4571623,eat-memory,0,1.000,13.623,75811840.000,nan,1,0,0,61.000,145.350,6089639936.000,6078912000.000,31.443,31.398,nan,nan,25,0
shasum,160,1.000,19.655,14117054.171,nan,2,0,5396764,env,200,1.000,20.415,12996573.867,nan,2,0,5029970,eat-memory,0,1.000,0.069,56725504.000,nan,1,0,0,59.533,164.750,6083420160.000,6095890944.000,31.413,31.462,nan,nan,25,0
shasum,160,1.000,17.632,13959850.667,nan,2,0,5195157,env,200,1.000,21.129,13064874.667,nan,2,0,4800748,eat-memory,0,1.000,0.432,45903189.333,nan,1,0,0,60.533,158.700,6101145600.000,6102373376.000,31.487,31.492,nan,nan,30,0
shasum,160,1.000,15.320,13921109.333,nan,2,0,5761701,env,200,1.000,18.366,13109760.000,nan,2,0,5460684,eat-memory,20,1.000,69.792,98394794.667,nan,1,0,1102376096,60.267,204.400,6114414592.000,6154294784.000,31.541,31.699,nan,nan,30,0
shasum,160,1.000,15.658,14070515.810,nan,2,0,6131330,env,200,1.000,17.648,12980331.276,nan,2,0,5746035,eat-memory,20,1.000,77.844,97041408.000,nan,2,0,1107407567,63.133,224.667,6105249792.000,6108497408.000,31.517,31.527,nan,nan,25,0
shasum,160,1.000,15.753,14231210.667,nan,2,0,5968847,env,200,1.000,18.490,12942677.333,nan,2,0,5692846,eat-memory,20,1.000,78.842,96222549.333,nan,1,0,1113981559,61.467,215.567,6032482304.000,6069911040.000,31.222,31.368,nan,nan,30,0
shasum,160,1.000,14.529,14196394.667,nan,2,0,10519611,env,200,1.000,17.703,12859075.048,nan,2,0,10834610,eat-memory,40,0.993,158.048,165307635.810,nan,2,0,3208027044,57.067,320.183,6079346688.000,6180165120.000,31.415,31.809,nan,nan,40,0
shasum,160,1.000,15.048,14122496.000,nan,1,0,11693682,env,200,1.000,17.224,13260800.000,nan,1,0,12371745,eat-memory,40,0.772,144.422,174476458.667,nan,1,1,3920446429,56.533,272.883,6092570624.000,6156033024.000,31.461,31.711,nan,nan,30,1
shasum,160,1.000,17.175,14045354.667,nan,2,0,12211905,env,200,1.000,20.438,13160618.667,nan,2,0,12547678,eat-memory,40,0.968,173.854,199861077.333,nan,2,0,4426354547,63.133,312.617,6109706240.000,6217339904.000,31.527,31.951,nan,nan,35,0
shasum,160,1.000,14.580,14155946.667,nan,2,0,9719257,env,200,1.000,17.304,13239978.667,nan,2,0,10199467,eat-memory,60,0.278,184.262,214025216.000,nan,1,1,8620009368,59.533,299.784,6071443456.000,6206803968.000,31.366,31.905,nan,nan,85,1
shasum,160,1.000,13.325,14040064.000,nan,2,0,8922614,env,200,1.000,15.980,12968277.333,nan,2,0,8719529,eat-memory,60,0.644,221.661,269885952.000,nan,1,1,5315610944,62.333,301.383,6230099968.000,6315238400.000,32.010,32.347,nan,nan,20,1
shasum,160,1.000,13.738,14102357.333,nan,3,0,9266716,env,200,1.000,16.439,13234005.333,nan,2,0,9213144,eat-memory,60,0.683,221.848,245086720.000,nan,2,1,5221555276,62.400,311.367,6200737792.000,6299985408.000,31.892,32.285,nan,nan,20,1
shasum,180,1.000,25.318,14440960.000,nan,2,0,5148956,env,0,1.000,0.195,13095594.667,nan,1,0,0,eat-memory,0,1.000,18.804,86146901.333,nan,1,0,0,57.467,125.750,6228760576.000,6195162112.000,32.008,31.874,nan,nan,20,0
shasum,180,1.000,24.417,14207829.333,nan,2,0,5028545,env,0,1.000,0.091,13106176.000,nan,1,0,0,eat-memory,0,1.000,0.081,62619648.000,nan,1,0,0,57.267,120.383,6058741760.000,6043103232.000,31.324,31.261,nan,nan,30,0
shasum,180,1.000,22.832,14155776.000,nan,2,0,5095601,env,0,1.000,0.074,11091797.333,nan,1,0,0,eat-memory,0,1.000,0.141,50684586.667,nan,1,0,0,55.933,115.783,6006351872.000,6004502528.000,31.116,31.109,nan,nan,30,0
shasum,180,1.000,17.949,14058959.238,nan,2,0,5164542,env,0,1.000,0.067,11130470.400,nan,1,0,0,eat-memory,20,1.000,66.940,97280204.800,nan,2,0,1084651123,58.067,181.183,5986537472.000,6025125376.000,31.039,31.192,nan,nan,25,0
shasum,180,1.000,20.506,14068906.667,nan,2,0,5184430,env,0,1.000,0.079,10358784.000,nan,1,0,0,eat-memory,20,1.000,69.177,3942400.000,nan,1,0,1083946245,60.533,174.183,6037325824.000,6065409536.000,31.252,31.360,nan,nan,30,0
shasum,180,1.000,20.443,14088704.000,nan,2,0,5070122,env,0,1.000,0.067,10328234.667,nan,1,0,0,eat-memory,20,1.000,80.654,96173056.000,nan,2,0,1089525892,61.800,180.917,6006585344.000,6045285376.000,31.121,31.273,nan,nan,55,0
shasum,180,1.000,17.555,14109525.333,nan,2,0,6232810,env,0,1.000,0.072,10264917.333,nan,1,0,0,eat-memory,40,1.000,135.194,150176256.000,nan,1,0,1089306710,62.267,221.067,6045526016.000,6125693440.000,31.278,31.595,nan,nan,60,0
shasum,180,1.000,18.820,14072149.333,nan,2,0,6088868,env,0,1.000,0.068,10294613.333,nan,1,0,0,eat-memory,40,1.000,142.937,140273083.733,nan,2,0,1087458002,60.467,235.567,6089238528.000,6154065408.000,31.458,31.714,nan,nan,40,0
shasum,180,1.000,16.691,14112768.000,nan,2,0,5958178,env,0,1.000,0.078,10351616.000,nan,1,0,0,eat-memory,40,1.000,134.036,149509973.333,nan,1,0,1088315057,55.933,218.733,6070292480.000,6141009408.000,31.379,31.658,nan,nan,45,0
shasum,180,1.000,14.470,14086758.400,nan,2,0,8271414,env,0,1.000,0.064,10372876.190,nan,1,0,0,eat-memory,60,1.000,209.863,199192527.238,nan,2,0,1147351387,48.333,293.250,6075742208.000,6198743040.000,31.405,31.892,nan,nan,40,0
shasum,180,1.000,15.291,13903018.667,nan,2,0,8364652,env,0,1.000,0.079,10283520.000,nan,1,0,0,eat-memory,60,1.000,211.117,204955989.333,nan,2,0,1125187411,62.267,283.117,6099996672.000,6214750208.000,31.500,31.954,nan,nan,30,0
shasum,180,1.000,13.838,14158677.333,nan,1,0,8620478,env,0,1.000,0.066,10275986.286,nan,1,0,0,eat-memory,60,1.000,192.328,201317717.333,nan,1,0,1146860872,61.533,361.450,6117623808.000,6269219328.000,31.580,32.177,nan,nan,30,0
shasum,180,1.000,13.924,14134101.333,nan,3,0,8942673,env,0,1.000,0.068,10300074.667,nan,1,0,0,eat-memory,80,0.765,244.004,244827136.000,nan,2,1,4424105910,57.600,309.867,6086262784.000,6235241472.000,31.444,32.035,nan,nan,40,1
shasum,180,1.000,13.930,14134613.333,nan,3,0,9102822,env,0,1.000,0.068,10321066.667,nan,1,0,0,eat-memory,80,0.743,270.756,283631957.333,nan,2,1,4619595760,59.667,310.150,6193762304.000,6334595584.000,31.876,32.435,nan,nan,20,1
shasum,180,1.000,14.603,14252714.667,nan,3,0,8883114,env,0,1.000,0.061,10263210.667,nan,1,0,0,eat-memory,80,0.646,306.892,330136917.333,nan,2,1,5577093602,62.133,365.520,6141437952.000,6268792422.400,31.669,32.174,nan,nan,20,1
shasum,180,1.000,22.803,14197248.000,nan,2,0,4948510,env,20,1.000,2.925,11453781.333,nan,1,0,5677719,eat-memory,0,1.000,30.700,111384917.333,nan,1,0,0,59.400,124.433,6122907648.000,6106010112.000,31.597,31.529,nan,nan,20,0
shasum,180,1.000,21.917,14131200.000,nan,2,0,4982229,env,20,1.000,2.808,13082453.333,nan,1,0,5716857,eat-memory,0,1.000,0.077,71688192.000,nan,1,0,0,62.333,124.950,6104240128.000,6090628096.000,31.528,31.473,nan,nan,30,0
shasum,180,1.000,24.781,14357469.867,nan,2,0,4978178,env,20,1.000,3.058,12937806.019,nan,2,0,5832548,eat-memory,0,1.000,0.349,55412736.000,nan,1,0,0,62.667,133.450,6085134336.000,6078430720.000,31.455,31.427,nan,nan,25,0
shasum,180,1.000,19.972,14148437.333,nan,2,0,5083866,env,20,1.000,2.567,13140138.667,nan,2,0,5726484,eat-memory,20,1.000,71.496,108477440.000,nan,2,0,1082890768,62.867,180.933,6076428288.000,6109076992.000,31.420,31.549,nan,nan,30,0
shasum,180,1.000,18.600,13838677.333,nan,2,0,5132408,env,20,1.000,2.417,12883456.000,nan,1,0,6262119,eat-memory,20,1.000,64.728,96190805.333,nan,1,0,1084723382,60.533,170.550,6086144000.000,6118078464.000,31.445,31.562,nan,nan,30,0
shasum,180,1.000,20.188,14029482.667,nan,2,0,5365443,env,20,1.000,2.603,12864000.000,nan,2,0,6446145,eat-memory,20,1.000,72.053,95587157.333,nan,2,0,1084693768,54.133,174.700,6044307456.000,6086750720.000,31.252,31.421,nan,nan,70,0
shasum,180,1.000,16.423,14132224.000,nan,2,0,6175246,env,20,1.000,2.065,12906666.667,nan,1,0,6369376,eat-memory,40,1.000,128.216,150508885.333,nan,1,0,1089424923,61.467,220.717,6095831040.000,6171991040.000,31.470,31.770,nan,nan,30,0
shasum,180,1.000,17.594,3734050.133,nan,2,0,6226895,env,20,1.000,2.112,3137536.000,nan,2,0,6242793,eat-memory,40,1.000,139.769,3076096.000,nan,2,0,1089288338,63.000,232.633,6122366976.000,6181102080.000,31.580,31.808,nan,nan,40,0
shasum,180,1.000,16.071,14155264.000,nan,2,0,5887485,env,20,1.000,1.986,4169352.533,nan,1,0,6112688,eat-memory,40,1.000,125.064,3603228.444,nan,1,0,1086398777,63.667,218.550,6083766272.000,6141494784.000,31.425,31.652,nan,nan,30,0
shasum,180,1.000,15.244,3776512.000,nan,2,0,8166939,env,20,1.000,1.895,12952917.333,nan,2,0,7633984,eat-memory,60,1.000,212.710,209894229.333,nan,2,0,1126215056,55.133,287.483,6039306240.000,6165102592.000,31.239,31.739,nan,nan,70,0
shasum,180,1.000,13.709,14266197.333,nan,2,0,8373428,env,20,1.000,1.779,12903424.000,nan,1,0,7643048,eat-memory,60,1.000,191.931,205906773.333,nan,1,0,1149092911,61.333,276.283,6080851968.000,6204483072.000,31.413,31.902,nan,nan,30,0
shasum,180,1.000,12.488,14122325.333,nan,2,0,17230965,env,20,1.000,1.731,12755353.600,nan,2,0,12244821,eat-memory,60,1.000,189.461,195464143.238,nan,2,0,1180945885,55.933,292.933,6052866048.000,6146639360.000,31.293,31.666,nan,nan,70,0
shasum,180,1.000,14.830,14868343.467,nan,3,0,9434946,env,20,1.000,1.893,12898577.067,nan,2,0,7523896,eat-memory,80,0.431,270.405,273372091.733,nan,1,1,8153902971,59.067,357.347,6101026816.000,6301093068.800,31.498,32.290,nan,nan,30,1
shasum,180,1.000,15.322,14253124.267,nan,3,0,9167580,env,20,1.000,1.884,12922333.867,nan,3,0,8405460,eat-memory,80,0.498,283.977,3094528.000,nan,1,1,7132990866,61.000,368.147,6282930176.000,6433415168.000,32.226,32.819,nan,nan,30,1
shasum,180,1.000,14.729,14439082.667,nan,2,0,9338895,env,20,1.000,2.046,12927658.667,nan,2,0,8694107,eat-memory,80,0.443,302.729,3094528.000,nan,1,1,7753943465,62.133,349.867,6286278656.000,6400957235.200,32.247,32.699,nan,nan,20,1
shasum,180,1.000,22.432,14475093.333,nan,2,0,5282666,env,40,1.000,5.507,13013504.000,nan,2,0,5588317,eat-memory,0,1.000,0.072,79224832.000,nan,1,0,0,53.467,121.200,6254714880.000,6218756096.000,32.113,31.968,nan,nan,30,0
shasum,180,1.000,20.757,14443861.333,nan,2,0,4953828,env,40,1.000,5.286,12845909.333,nan,2,0,5530523,eat-memory,0,1.000,0.467,77033472.000,nan,1,0,0,58.133,121.517,6155063296.000,6128788992.000,31.716,31.612,nan,nan,30,0
shasum,180,1.000,20.045,14429798.400,nan,1,0,4874199,env,40,1.000,5.164,13057706.667,nan,1,0,5512446,eat-memory,0,1.000,0.088,60846080.000,nan,1,0,0,58.133,119.483,6091698176.000,6080419328.000,31.466,31.421,nan,nan,30,0
shasum,180,1.000,19.626,14567219.200,nan,3,0,5238171,env,40,1.000,4.609,13023841.524,nan,3,0,5513257,eat-memory,20,1.000,74.912,106951923.810,nan,2,0,1087984206,64.400,191.633,6066638848.000,6110458368.000,31.364,31.540,nan,nan,25,0
shasum,180,1.000,17.738,14287872.000,nan,2,0,5387394,env,40,1.000,4.288,12950186.667,nan,2,0,5910596,eat-memory,20,1.000,71.754,96464725.333,nan,1,0,1095291143,58.200,177.717,6075914240.000,6101996544.000,31.406,31.507,nan,nan,45,0
shasum,180,1.000,19.916,14439131.429,nan,2,0,5254254,env,40,1.000,4.570,13193825.524,nan,2,0,5589530,eat-memory,20,1.000,69.893,3803272.533,nan,2,0,1090565469,62.733,193.333,6113646592.000,6132476928.000,31.569,31.642,nan,nan,25,0
shasum,180,1.000,17.891,14377642.667,nan,2,0,8347657,env,40,1.000,4.421,13059925.333,nan,2,0,8183376,eat-memory,40,1.000,162.231,149856085.333,nan,1,0,1127784568,57.333,258.233,6066216960.000,6135314944.000,31.375,31.647,nan,nan,30,0
shasum,180,1.000,16.654,14395318.857,nan,1,0,6906777,env,40,1.000,4.199,13098569.143,nan,2,0,6958275,eat-memory,40,1.000,131.537,158592926.476,nan,2,0,1108936383,64.733,262.100,6102511616.000,6169292288.000,31.528,31.790,nan,nan,25,0
shasum,180,1.000,17.299,14277973.333,nan,2,0,7600996,env,40,1.000,4.099,13046272.000,nan,2,0,7338949,eat-memory,40,1.000,151.854,151435605.333,nan,2,0,1116517345,59.267,250.017,6078367744.000,6146472960.000,31.425,31.693,nan,nan,30,0
shasum,180,1.000,14.552,14407387.429,nan,2,0,9134718,env,40,1.000,3.846,12988757.333,nan,2,0,8270630,eat-memory,60,1.000,218.326,208851865.600,nan,2,0,1255375513,59.200,310.617,6078642176.000,6190348800.000,31.425,31.867,nan,nan,25,0
shasum,180,1.000,14.205,14378666.667,nan,2,0,8521424,env,40,1.000,3.472,12929194.667,nan,2,0,7760130,eat-memory,60,1.000,194.112,204531882.667,nan,1,0,1187810522,59.400,280.867,6085085184.000,6195996672.000,31.450,31.889,nan,nan,30,0
shasum,180,1.000,15.059,14607769.600,nan,2,0,9788301,env,40,1.000,3.513,12967643.429,nan,2,0,8497978,eat-memory,60,1.000,218.673,208886272.000,nan,2,0,1388158127,62.600,320.417,6110568448.000,6225121792.000,31.558,32.006,nan,nan,40,0
shasum,180,1.000,16.620,14580736.000,nan,2,0,15312684,env,40,1.000,4.311,12960085.333,nan,2,0,11133380,eat-memory,80,0.172,290.439,294870016.000,nan,1,1,15661705235,60.933,401.944,6098284544.000,6380130304.000,31.498,32.618,nan,nan,30,1
